,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,108785602,968.0,108784634,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,108785602,,108785602,,Splice Junction ,1
1,Intron in a ncRNA,108788062,2460.0,108785602,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,108788063,,108788062,,Splice Junction ,2
2,Exon in a ncRNA,108788801,738.0,108788063,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,108788801,,108788801,,Splice Junction ,3
3,Intron in a ncRNA,108794484,5683.0,108788801,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,108794485,,108794484,,Splice Junction ,4
4,Exon in a ncRNA,108794600,115.0,108794485,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,108794600,,108794600,,Splice Junction ,5
5,Intron in a ncRNA,108795134,534.0,108794600,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,108795135,,108795134,,Splice Junction ,6
6,Exon in a ncRNA,108795244,109.0,108795135,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,108795244,,108795244,,Splice Junction ,7
7,Intron in a ncRNA,108807821,12577.0,108795244,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,108807822,,108807821,,Splice Junction ,8
8,Exon in a ncRNA,108807982,160.0,108807822,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,108807982,,108807982,,Splice Junction ,9
9,Intron in a ncRNA,108814221,6239.0,108807982,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,108814222,,108814221,,Splice Junction ,10
10,Exon in a ncRNA,108814793,571.0,108814222,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,108814793,,108814793,,Splice Junction ,11
11,Intron in a ncRNA,108853125,38332.0,108814793,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,108853126,,108853125,,Splice Junction ,12
12,Exon in a ncRNA,108853275,149.0,108853126,7.0,Exon,7
