,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,139010460,293.0,139010167,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,139010460,,139010460,,Splice Junction ,1
1,Intron in a ncRNA,139011986,1526.0,139010460,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,139011987,,139011986,,Splice Junction ,2
2,Exon in a ncRNA,139012134,147.0,139011987,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,139012134,,139012134,,Splice Junction ,3
3,Intron in a ncRNA,139025659,13525.0,139012134,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,139025660,,139025659,,Splice Junction ,4
4,Exon in a ncRNA,139026945,1285.0,139025660,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,139026945,,139026945,,Splice Junction ,5
5,Intron in a ncRNA,139089869,62924.0,139026945,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,139089870,,139089869,,Splice Junction ,6
6,Exon in a ncRNA,139089972,102.0,139089870,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,139089972,,139089972,,Splice Junction ,7
7,Intron in a ncRNA,139092685,2713.0,139089972,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,139092686,,139092685,,Splice Junction ,8
8,Exon in a ncRNA,139092860,174.0,139092686,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,139092860,,139092860,,Splice Junction ,9
9,Intron in a ncRNA,139095624,2764.0,139092860,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,139095625,,139095624,,Splice Junction ,10
10,Exon in a ncRNA,139095761,136.0,139095625,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,139095761,,139095761,,Splice Junction ,11
11,Intron in a ncRNA,139096813,1052.0,139095761,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,139096814,,139096813,,Splice Junction ,12
12,Exon in a ncRNA,139099331,2517.0,139096814,7.0,Exon,7
