,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,21475314,291.0,21475023,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21475314,,21475314,,Splice Junction ,1
1,Intron in a ncRNA,21476035,721.0,21475314,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21476036,,21476035,,Splice Junction ,2
2,Exon in a ncRNA,21476138,102.0,21476036,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21476138,,21476138,,Splice Junction ,3
3,Intron in a ncRNA,21478411,2273.0,21476138,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21478412,,21478411,,Splice Junction ,4
4,Exon in a ncRNA,21478637,225.0,21478412,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21478637,,21478637,,Splice Junction ,5
5,Intron in a ncRNA,21481066,2429.0,21478637,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21481067,,21481066,,Splice Junction ,6
6,Exon in a ncRNA,21481240,173.0,21481067,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21481240,,21481240,,Splice Junction ,7
7,Intron in a ncRNA,21482973,1733.0,21481240,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21482974,,21482973,,Splice Junction ,8
8,Exon in a ncRNA,21483072,98.0,21482974,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21483072,,21483072,,Splice Junction ,9
9,Intron in a ncRNA,21483992,920.0,21483072,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21483993,,21483992,,Splice Junction ,10
10,Exon in a ncRNA,21484066,73.0,21483993,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21484066,,21484066,,Splice Junction ,11
11,Intron in a ncRNA,21484443,377.0,21484066,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21484444,,21484443,,Splice Junction ,12
12,Exon in a ncRNA,21484570,126.0,21484444,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21484570,,21484570,,Splice Junction ,13
13,Intron in a ncRNA,21487918,3348.0,21484570,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21487919,,21487918,,Splice Junction ,14
14,Exon in a ncRNA,21488133,214.0,21487919,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21488133,,21488133,,Splice Junction ,15
15,Intron in a ncRNA,21489410,1277.0,21488133,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21489411,,21489410,,Splice Junction ,16
16,Exon in a ncRNA,21489467,56.0,21489411,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21489467,,21489467,,Splice Junction ,17
17,Intron in a ncRNA,21490761,1294.0,21489467,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21490762,,21490761,,Splice Junction ,18
18,Exon in a ncRNA,21490899,137.0,21490762,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21490899,,21490899,,Splice Junction ,19
19,Intron in a ncRNA,21495691,4792.0,21490899,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21495692,,21495691,,Splice Junction ,20
20,Exon in a ncRNA,21495856,164.0,21495692,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21495856,,21495856,,Splice Junction ,21
21,Intron in a ncRNA,21498897,3041.0,21495856,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21498898,,21498897,,Splice Junction ,22
22,Exon in a ncRNA,21498937,39.0,21498898,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21498937,,21498937,,Splice Junction ,23
23,Intron in a ncRNA,21531147,32210.0,21498937,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21531148,,21531147,,Splice Junction ,24
24,Exon in a ncRNA,21531765,617.0,21531148,13.0,Exon,13
