,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,26839358,93.0,26839265,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26839358,,26839358,,Splice Junction ,1
1,Intron in a ncRNA,26839901,543.0,26839358,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26839902,,26839901,,Splice Junction ,2
2,Exon in a ncRNA,26840029,127.0,26839902,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26840029,,26840029,,Splice Junction ,3
3,Intron in a ncRNA,26846477,6448.0,26840029,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26846478,,26846477,,Splice Junction ,4
4,Exon in a ncRNA,26846614,136.0,26846478,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26846614,,26846614,,Splice Junction ,5
5,Intron in a ncRNA,26851120,4506.0,26846614,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26851121,,26851120,,Splice Junction ,6
6,Exon in a ncRNA,26851296,175.0,26851121,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26851296,,26851296,,Splice Junction ,7
7,Intron in a ncRNA,26853136,1840.0,26851296,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26853137,,26853136,,Splice Junction ,8
8,Exon in a ncRNA,26853222,85.0,26853137,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26853222,,26853222,,Splice Junction ,9
9,Intron in a ncRNA,26856787,3565.0,26853222,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26856788,,26856787,,Splice Junction ,10
10,Exon in a ncRNA,26856976,188.0,26856788,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26856976,,26856976,,Splice Junction ,11
11,Intron in a ncRNA,26892897,35921.0,26856976,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26892898,,26892897,,Splice Junction ,12
12,Exon in a ncRNA,26893054,156.0,26892898,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26893054,,26893054,,Splice Junction ,13
13,Intron in a ncRNA,26918863,25809.0,26893054,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26918864,,26918863,,Splice Junction ,14
14,Exon in a ncRNA,26918938,74.0,26918864,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26918938,,26918938,,Splice Junction ,15
15,Intron in a ncRNA,26924166,5228.0,26918938,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26924167,,26924166,,Splice Junction ,16
16,Exon in a ncRNA,26924333,166.0,26924167,9.0,Exon,9
