,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,10998549,102.0,10998447,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,10998549,,10998549,,Splice Junction ,1
1,Intron in a ncRNA,10999642,1093.0,10998549,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,10999643,,10999642,,Splice Junction ,2
2,Exon in a ncRNA,10999966,323.0,10999643,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,10999966,,10999966,,Splice Junction ,3
3,Intron in a ncRNA,11000969,1003.0,10999966,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11000970,,11000969,,Splice Junction ,4
4,Exon in a ncRNA,11001006,36.0,11000970,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11001006,,11001006,,Splice Junction ,5
5,Intron in a ncRNA,11034814,33808.0,11001006,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11034815,,11034814,,Splice Junction ,6
6,Exon in a ncRNA,11035087,272.0,11034815,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11035087,,11035087,,Splice Junction ,7
7,Intron in a ncRNA,11035149,62.0,11035087,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11035150,,11035149,,Splice Junction ,8
8,Exon in a ncRNA,11035297,147.0,11035150,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11035297,,11035297,,Splice Junction ,9
9,Intron in a ncRNA,11035658,361.0,11035297,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11035659,,11035658,,Splice Junction ,10
10,Exon in a ncRNA,11035695,36.0,11035659,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11035695,,11035695,,Splice Junction ,11
11,Intron in a ncRNA,11036751,1056.0,11035695,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11036752,,11036751,,Splice Junction ,12
12,Exon in a ncRNA,11036874,122.0,11036752,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11036874,,11036874,,Splice Junction ,13
13,Intron in a ncRNA,11126252,89378.0,11036874,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11126253,,11126252,,Splice Junction ,14
14,Exon in a ncRNA,11126320,67.0,11126253,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11126320,,11126320,,Splice Junction ,15
15,Intron in a ncRNA,11187379,61059.0,11126320,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11187380,,11187379,,Splice Junction ,16
16,Exon in a ncRNA,11187484,104.0,11187380,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11187484,,11187484,,Splice Junction ,17
17,Intron in a ncRNA,11199617,12133.0,11187484,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11199618,,11199617,,Splice Junction ,18
18,Exon in a ncRNA,11199787,169.0,11199618,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,11199787,,11199787,,Splice Junction ,19
19,Intron in a ncRNA,11324019,124232.0,11199787,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,11324020,,11324019,,Splice Junction ,20
20,Exon in a ncRNA,11324224,204.0,11324020,11.0,Exon,11
