,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,50907195,261.0,50906934,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50907195,,50907195,,Splice Junction ,1
1,Intron in a ncRNA,50941134,33939.0,50907195,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,50941135,,50941134,,Splice Junction ,2
2,Exon in a ncRNA,50941351,216.0,50941135,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50941351,,50941351,,Splice Junction ,3
3,Intron in a ncRNA,50956258,14907.0,50941351,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,50956259,,50956258,,Splice Junction ,4
4,Exon in a ncRNA,50956337,78.0,50956259,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50956337,,50956337,,Splice Junction ,5
5,Intron in a ncRNA,50957391,1054.0,50956337,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,50957392,,50957391,,Splice Junction ,6
6,Exon in a ncRNA,50957473,81.0,50957392,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50957473,,50957473,,Splice Junction ,7
7,Intron in a ncRNA,51001039,43566.0,50957473,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51001040,,51001039,,Splice Junction ,8
8,Exon in a ncRNA,51001129,89.0,51001040,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51001129,,51001129,,Splice Junction ,9
9,Intron in a ncRNA,51005262,4133.0,51001129,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51005263,,51005262,,Splice Junction ,10
10,Exon in a ncRNA,51005400,137.0,51005263,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51005400,,51005400,,Splice Junction ,11
11,Intron in a ncRNA,51032747,27347.0,51005400,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51032748,,51032747,,Splice Junction ,12
12,Exon in a ncRNA,51032903,155.0,51032748,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51032903,,51032903,,Splice Junction ,13
13,Intron in a ncRNA,51048288,15385.0,51032903,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51048289,,51048288,,Splice Junction ,14
14,Exon in a ncRNA,51048371,82.0,51048289,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51048371,,51048371,,Splice Junction ,15
15,Intron in a ncRNA,51049322,951.0,51048371,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51049323,,51049322,,Splice Junction ,16
16,Exon in a ncRNA,51049334,11.0,51049323,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51049334,,51049334,,Splice Junction ,17
17,Intron in a ncRNA,51171550,122216.0,51049334,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51171551,,51171550,,Splice Junction ,18
18,Exon in a ncRNA,51171563,12.0,51171551,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51171563,,51171563,,Splice Junction ,19
19,Intron in a ncRNA,51204533,32970.0,51171563,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51204534,,51204533,,Splice Junction ,20
20,Exon in a ncRNA,51204626,92.0,51204534,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51204626,,51204626,,Splice Junction ,21
21,Intron in a ncRNA,51210354,5728.0,51204626,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51210355,,51210354,,Splice Junction ,22
22,Exon in a ncRNA,51210447,92.0,51210355,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51210447,,51210447,,Splice Junction ,23
23,Intron in a ncRNA,51253670,43223.0,51210447,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51253671,,51253670,,Splice Junction ,24
24,Exon in a ncRNA,51253877,206.0,51253671,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51253877,,51253877,,Splice Junction ,25
25,Intron in a ncRNA,51267301,13424.0,51253877,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51267302,,51267301,,Splice Junction ,26
26,Exon in a ncRNA,51267349,47.0,51267302,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51267349,,51267349,,Splice Junction ,27
27,Intron in a ncRNA,51323599,56250.0,51267349,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51323600,,51323599,,Splice Junction ,28
28,Exon in a ncRNA,51323669,69.0,51323600,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51323669,,51323669,,Splice Junction ,29
29,Intron in a ncRNA,51425437,101768.0,51323669,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51425438,,51425437,,Splice Junction ,30
30,Exon in a ncRNA,51425525,87.0,51425438,16.0,Exon,16
