,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,37245942,91.0,37245851,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,37245942,,37245942,,Splice Junction ,1
1,Intron in a ncRNA,37262952,17010.0,37245942,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,37262953,,37262952,,Splice Junction ,2
2,Exon in a ncRNA,37263030,77.0,37262953,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,37263030,,37263030,,Splice Junction ,3
3,Intron in a ncRNA,37265460,2430.0,37263030,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,37265461,,37265460,,Splice Junction ,4
4,Exon in a ncRNA,37265512,51.0,37265461,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,37265512,,37265512,,Splice Junction ,5
5,Intron in a ncRNA,37285091,19579.0,37265512,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,37285092,,37285091,,Splice Junction ,6
6,Exon in a ncRNA,37285253,161.0,37285092,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,37285253,,37285253,,Splice Junction ,7
7,Intron in a ncRNA,37300062,14809.0,37285253,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,37300063,,37300062,,Splice Junction ,8
8,Exon in a ncRNA,37301477,1414.0,37300063,5.0,Exon,5
