,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,47629796,2419.0,47627377,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47629796,,47629796,,Splice Junction ,1
1,Intron in a ncRNA,47632149,2353.0,47629796,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47632150,,47632149,,Splice Junction ,2
2,Exon in a ncRNA,47632327,177.0,47632150,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47632327,,47632327,,Splice Junction ,3
3,Intron in a ncRNA,47651554,19227.0,47632327,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47651555,,47651554,,Splice Junction ,4
4,Exon in a ncRNA,47651817,262.0,47651555,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47651817,,47651817,,Splice Junction ,5
5,Intron in a ncRNA,47663695,11878.0,47651817,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47663696,,47663695,,Splice Junction ,6
6,Exon in a ncRNA,47663831,135.0,47663696,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47663831,,47663831,,Splice Junction ,7
7,Intron in a ncRNA,47676678,12847.0,47663831,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47676679,,47676678,,Splice Junction ,8
8,Exon in a ncRNA,47676834,155.0,47676679,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47676834,,47676834,,Splice Junction ,9
9,Intron in a ncRNA,47677510,676.0,47676834,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47677511,,47677510,,Splice Junction ,10
10,Exon in a ncRNA,47677622,111.0,47677511,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47677622,,47677622,,Splice Junction ,11
11,Intron in a ncRNA,47680208,2586.0,47677622,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47680209,,47680208,,Splice Junction ,12
12,Exon in a ncRNA,47680270,61.0,47680209,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47680270,,47680270,,Splice Junction ,13
13,Intron in a ncRNA,47702782,22512.0,47680270,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47702783,,47702782,,Splice Junction ,14
14,Exon in a ncRNA,47702945,162.0,47702783,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47702945,,47702945,,Splice Junction ,15
15,Intron in a ncRNA,47703822,877.0,47702945,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47703823,,47703822,,Splice Junction ,16
16,Exon in a ncRNA,47704082,259.0,47703823,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47704082,,47704082,,Splice Junction ,17
17,Intron in a ncRNA,47712146,8064.0,47704082,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47712147,,47712146,,Splice Junction ,18
18,Exon in a ncRNA,47712207,60.0,47712147,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47712207,,47712207,,Splice Junction ,19
19,Intron in a ncRNA,47716963,4756.0,47712207,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47716964,,47716963,,Splice Junction ,20
20,Exon in a ncRNA,47717078,114.0,47716964,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47717078,,47717078,,Splice Junction ,21
21,Intron in a ncRNA,47718117,1039.0,47717078,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47718118,,47718117,,Splice Junction ,22
22,Exon in a ncRNA,47718272,154.0,47718118,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47718272,,47718272,,Splice Junction ,23
23,Intron in a ncRNA,47719686,1414.0,47718272,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47719687,,47719686,,Splice Junction ,24
24,Exon in a ncRNA,47719801,114.0,47719687,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47719801,,47719801,,Splice Junction ,25
25,Intron in a ncRNA,47721925,2124.0,47719801,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47721926,,47721925,,Splice Junction ,26
26,Exon in a ncRNA,47721998,72.0,47721926,14.0,Exon,14
