,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,128903244,410.0,128902834,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,128903244,,128903244,,Splice Junction ,1
1,Intron in a ncRNA,128951752,48508.0,128903244,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,128951753,,128951752,,Splice Junction ,2
2,Exon in a ncRNA,128951922,169.0,128951753,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,128951922,,128951922,,Splice Junction ,3
3,Intron in a ncRNA,128996148,44226.0,128951922,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,128996149,,128996148,,Splice Junction ,4
4,Exon in a ncRNA,128996450,301.0,128996149,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,128996450,,128996450,,Splice Junction ,5
5,Intron in a ncRNA,129001406,4956.0,128996450,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129001407,,129001406,,Splice Junction ,6
6,Exon in a ncRNA,129001537,130.0,129001407,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129001537,,129001537,,Splice Junction ,7
7,Intron in a ncRNA,129082404,80867.0,129001537,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129082405,,129082404,,Splice Junction ,8
8,Exon in a ncRNA,129082518,113.0,129082405,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129082518,,129082518,,Splice Junction ,9
9,Intron in a ncRNA,129108762,26244.0,129082518,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129108763,,129108762,,Splice Junction ,10
10,Exon in a ncRNA,129108900,137.0,129108763,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129108900,,129108900,,Splice Junction ,11
11,Intron in a ncRNA,129111614,2714.0,129108900,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129111615,,129111614,,Splice Junction ,12
12,Exon in a ncRNA,129111819,204.0,129111615,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129111819,,129111819,,Splice Junction ,13
13,Intron in a ncRNA,129113224,1405.0,129111819,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129113225,,129113224,,Splice Junction ,14
14,Exon in a ncRNA,129113499,274.0,129113225,8.0,Exon,8
