,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,78412261,95.0,78412166,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78412261,,78412261,,Splice Junction ,1
1,Intron in a ncRNA,78413136,875.0,78412261,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78413137,,78413136,,Splice Junction ,2
2,Exon in a ncRNA,78413237,100.0,78413137,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78413237,,78413237,,Splice Junction ,3
3,Intron in a ncRNA,78414838,1601.0,78413237,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78414839,,78414838,,Splice Junction ,4
4,Exon in a ncRNA,78414985,146.0,78414839,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78414985,,78414985,,Splice Junction ,5
5,Intron in a ncRNA,78420938,5953.0,78414985,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78420939,,78420938,,Splice Junction ,6
6,Exon in a ncRNA,78421014,75.0,78420939,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78421014,,78421014,,Splice Junction ,7
7,Intron in a ncRNA,78422255,1241.0,78421014,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78422256,,78422255,,Splice Junction ,8
8,Exon in a ncRNA,78422385,129.0,78422256,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78422385,,78422385,,Splice Junction ,9
9,Intron in a ncRNA,78425867,3482.0,78422385,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78425868,,78425867,,Splice Junction ,10
10,Exon in a ncRNA,78425948,80.0,78425868,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78425948,,78425948,,Splice Junction ,11
11,Intron in a ncRNA,78426027,79.0,78425948,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,78426028,,78426027,,Splice Junction ,12
12,Exon in a ncRNA,78426180,152.0,78426028,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,78426180,,78426180,,Splice Junction ,13
