,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,612558,154.0,612404,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,612558,,612558,,Splice Junction ,1
1,Intron in a ncRNA,619103,6545.0,612558,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,619104,,619103,,Splice Junction ,2
2,Exon in a ncRNA,619232,128.0,619104,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,619232,,619232,,Splice Junction ,3
3,Intron in a ncRNA,620182,950.0,619232,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,620183,,620182,,Splice Junction ,4
4,Exon in a ncRNA,620376,193.0,620183,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,620376,,620376,,Splice Junction ,5
5,Intron in a ncRNA,624584,4208.0,620376,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,624585,,624584,,Splice Junction ,6
6,Exon in a ncRNA,624694,109.0,624585,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,624694,,624694,,Splice Junction ,7
7,Intron in a ncRNA,635485,10791.0,624694,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,635486,,635485,,Splice Junction ,8
8,Exon in a ncRNA,635699,213.0,635486,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,635699,,635699,,Splice Junction ,9
9,Intron in a ncRNA,637630,1931.0,635699,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,637631,,637630,,Splice Junction ,10
10,Exon in a ncRNA,637933,302.0,637631,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,637933,,637933,,Splice Junction ,11
11,Intron in a ncRNA,639202,1269.0,637933,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,639203,,639202,,Splice Junction ,12
12,Exon in a ncRNA,639339,136.0,639203,7.0,Exon,7
