,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,30919152,274.0,30918878,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30919152,,30919152,,Splice Junction ,1
1,Intron in a ncRNA,30922904,3752.0,30919152,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30922905,,30922904,,Splice Junction ,2
2,Exon in a ncRNA,30922976,71.0,30922905,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30922976,,30922976,,Splice Junction ,3
3,Intron in a ncRNA,30925691,2715.0,30922976,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30925692,,30925691,,Splice Junction ,4
4,Exon in a ncRNA,30925789,97.0,30925692,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30925789,,30925789,,Splice Junction ,5
5,Intron in a ncRNA,30926371,582.0,30925789,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30926372,,30926371,,Splice Junction ,6
6,Exon in a ncRNA,30926626,254.0,30926372,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30926626,,30926626,,Splice Junction ,7
7,Intron in a ncRNA,30927281,655.0,30926626,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30927282,,30927281,,Splice Junction ,8
8,Exon in a ncRNA,30927391,109.0,30927282,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30927391,,30927391,,Splice Junction ,9
9,Intron in a ncRNA,30927688,297.0,30927391,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30927689,,30927688,,Splice Junction ,10
10,Exon in a ncRNA,30927836,147.0,30927689,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30927836,,30927836,,Splice Junction ,11
11,Intron in a ncRNA,30930947,3111.0,30927836,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30930948,,30930947,,Splice Junction ,12
12,Exon in a ncRNA,30931023,75.0,30930948,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30931023,,30931023,,Splice Junction ,13
13,Intron in a ncRNA,30936840,5817.0,30931023,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30936841,,30936840,,Splice Junction ,14
14,Exon in a ncRNA,30936905,64.0,30936841,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30936905,,30936905,,Splice Junction ,15
15,Intron in a ncRNA,30938315,1410.0,30936905,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30938316,,30938315,,Splice Junction ,16
16,Exon in a ncRNA,30938498,182.0,30938316,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30938498,,30938498,,Splice Junction ,17
17,Intron in a ncRNA,30939869,1371.0,30938498,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30939870,,30939869,,Splice Junction ,18
18,Exon in a ncRNA,30939917,47.0,30939870,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30939917,,30939917,,Splice Junction ,19
19,Intron in a ncRNA,30977562,37645.0,30939917,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30977563,,30977562,,Splice Junction ,20
20,Exon in a ncRNA,30977810,247.0,30977563,11.0,Exon,11
