,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,63264227,314.0,63263913,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,63264227,,63264227,,Splice Junction ,1
1,Intron in a ncRNA,63264351,124.0,63264227,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,63264352,,63264351,,Splice Junction ,2
2,Exon in a ncRNA,63264418,66.0,63264352,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,63264418,,63264418,,Splice Junction ,3
3,Intron in a ncRNA,63542217,277799.0,63264418,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,63542218,,63542217,,Splice Junction ,4
4,Exon in a ncRNA,63542417,199.0,63542218,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,63542417,,63542417,,Splice Junction ,5
5,Intron in a ncRNA,63594799,52382.0,63542417,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,63594800,,63594799,,Splice Junction ,6
6,Exon in a ncRNA,63594992,192.0,63594800,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,63594992,,63594992,,Splice Junction ,7
7,Intron in a ncRNA,63600898,5906.0,63594992,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,63600899,,63600898,,Splice Junction ,8
8,Exon in a ncRNA,63602597,1698.0,63600899,5.0,Exon,5
