,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,230203153,198.0,230202955,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230203153,,230203153,,Splice Junction ,1
1,Intron in a ncRNA,230338881,135728.0,230203153,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230338882,,230338881,,Splice Junction ,2
2,Exon in a ncRNA,230339036,154.0,230338882,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230339036,,230339036,,Splice Junction ,3
3,Intron in a ncRNA,230371758,32722.0,230339036,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230371759,,230371758,,Splice Junction ,4
4,Exon in a ncRNA,230371858,99.0,230371759,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230371858,,230371858,,Splice Junction ,5
5,Intron in a ncRNA,230372097,239.0,230371858,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230372098,,230372097,,Splice Junction ,6
6,Exon in a ncRNA,230372166,68.0,230372098,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230372166,,230372166,,Splice Junction ,7
7,Intron in a ncRNA,230372404,238.0,230372166,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230372405,,230372404,,Splice Junction ,8
8,Exon in a ncRNA,230372471,66.0,230372405,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230372471,,230372471,,Splice Junction ,9
9,Intron in a ncRNA,230379050,6579.0,230372471,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230379051,,230379050,,Splice Junction ,10
10,Exon in a ncRNA,230379173,122.0,230379051,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230379173,,230379173,,Splice Junction ,11
11,Intron in a ncRNA,230381807,2634.0,230379173,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230381808,,230381807,,Splice Junction ,12
12,Exon in a ncRNA,230381896,88.0,230381808,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230381896,,230381896,,Splice Junction ,13
13,Intron in a ncRNA,230384928,3032.0,230381896,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230384929,,230384928,,Splice Junction ,14
14,Exon in a ncRNA,230385017,88.0,230384929,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230385017,,230385017,,Splice Junction ,15
15,Intron in a ncRNA,230390962,5945.0,230385017,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230390963,,230390962,,Splice Junction ,16
16,Exon in a ncRNA,230391090,127.0,230390963,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230391090,,230391090,,Splice Junction ,17
17,Intron in a ncRNA,230398317,7227.0,230391090,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230398318,,230398317,,Splice Junction ,18
18,Exon in a ncRNA,230398411,93.0,230398318,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230398411,,230398411,,Splice Junction ,19
19,Intron in a ncRNA,230398666,255.0,230398411,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230398667,,230398666,,Splice Junction ,20
20,Exon in a ncRNA,230398751,84.0,230398667,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230398751,,230398751,,Splice Junction ,21
21,Intron in a ncRNA,230400985,2234.0,230398751,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230400986,,230400985,,Splice Junction ,22
22,Exon in a ncRNA,230401113,127.0,230400986,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230401113,,230401113,,Splice Junction ,23
23,Intron in a ncRNA,230410189,9076.0,230401113,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230410190,,230410189,,Splice Junction ,24
24,Exon in a ncRNA,230410310,120.0,230410190,13.0,Exon,13
