,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,76251959,81.0,76251878,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76251959,,76251959,,Splice Junction ,1
1,Intron in a ncRNA,76253180,1221.0,76251959,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76253181,,76253180,,Splice Junction ,2
2,Exon in a ncRNA,76253289,108.0,76253181,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76253289,,76253289,,Splice Junction ,3
3,Intron in a ncRNA,76254842,1553.0,76253289,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76254843,,76254842,,Splice Junction ,4
4,Exon in a ncRNA,76255041,198.0,76254843,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76255041,,76255041,,Splice Junction ,5
5,Intron in a ncRNA,76255635,594.0,76255041,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76255636,,76255635,,Splice Junction ,6
6,Exon in a ncRNA,76255742,106.0,76255636,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76255742,,76255742,,Splice Junction ,7
7,Intron in a ncRNA,76255835,93.0,76255742,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76255836,,76255835,,Splice Junction ,8
8,Exon in a ncRNA,76255959,123.0,76255836,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76255959,,76255959,,Splice Junction ,9
9,Intron in a ncRNA,76256129,170.0,76255959,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76256130,,76256129,,Splice Junction ,10
10,Exon in a ncRNA,76256202,72.0,76256130,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76256202,,76256202,,Splice Junction ,11
11,Intron in a ncRNA,76256968,766.0,76256202,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76256969,,76256968,,Splice Junction ,12
12,Exon in a ncRNA,76257022,53.0,76256969,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76257022,,76257022,,Splice Junction ,13
13,Intron in a ncRNA,76257144,122.0,76257022,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76257145,,76257144,,Splice Junction ,14
14,Exon in a ncRNA,76257256,111.0,76257145,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76257256,,76257256,,Splice Junction ,15
15,Intron in a ncRNA,76257864,608.0,76257256,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76257865,,76257864,,Splice Junction ,16
16,Exon in a ncRNA,76257991,126.0,76257865,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76257991,,76257991,,Splice Junction ,17
17,Intron in a ncRNA,76259767,1776.0,76257991,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76259768,,76259767,,Splice Junction ,18
18,Exon in a ncRNA,76259918,150.0,76259768,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,76259918,,76259918,,Splice Junction ,19
19,Intron in a ncRNA,76260193,275.0,76259918,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,76260194,,76260193,,Splice Junction ,20
20,Exon in a ncRNA,76260775,581.0,76260194,11.0,Exon,11
