,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,2620376,40.0,2620336,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,2620376,,2620376,,Splice Junction ,1
1,Intron in a ncRNA,2638589,18213.0,2620376,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,2638590,,2638589,,Splice Junction ,2
2,Exon in a ncRNA,2638632,42.0,2638590,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,2638632,,2638632,,Splice Junction ,3
3,Intron in a ncRNA,2642755,4123.0,2638632,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,2642756,,2642755,,Splice Junction ,4
4,Exon in a ncRNA,2642780,24.0,2642756,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,2642780,,2642780,,Splice Junction ,5
5,Intron in a ncRNA,2655034,12254.0,2642780,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,2655035,,2655034,,Splice Junction ,6
6,Exon in a ncRNA,2655094,59.0,2655035,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,2655094,,2655094,,Splice Junction ,7
7,Intron in a ncRNA,2655519,425.0,2655094,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,2655520,,2655519,,Splice Junction ,8
8,Exon in a ncRNA,2655675,155.0,2655520,5.0,Exon,5
