,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,130599859,158.0,130599701,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130599859,,130599859,,Splice Junction ,1
1,Intron in a ncRNA,130651667,51808.0,130599859,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130651668,,130651667,,Splice Junction ,2
2,Exon in a ncRNA,130651837,169.0,130651668,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130651837,,130651837,,Splice Junction ,3
3,Intron in a ncRNA,130694900,43063.0,130651837,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130694901,,130694900,,Splice Junction ,4
4,Exon in a ncRNA,130695251,350.0,130694901,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130695251,,130695251,,Splice Junction ,5
5,Intron in a ncRNA,130721234,25983.0,130695251,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130721235,,130721234,,Splice Junction ,6
6,Exon in a ncRNA,130721337,102.0,130721235,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130721337,,130721337,,Splice Junction ,7
7,Intron in a ncRNA,130726684,5347.0,130721337,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130726685,,130726684,,Splice Junction ,8
8,Exon in a ncRNA,130726801,116.0,130726685,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130726801,,130726801,,Splice Junction ,9
9,Intron in a ncRNA,130727609,808.0,130726801,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130727610,,130727609,,Splice Junction ,10
10,Exon in a ncRNA,130730382,2772.0,130727610,6.0,Exon,6
