,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,47160183,545.0,47159638,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47160183,,47160183,,Splice Junction ,1
1,Intron in a ncRNA,47163943,3760.0,47160183,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47163944,,47163943,,Splice Junction ,2
2,Exon in a ncRNA,47164074,130.0,47163944,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47164074,,47164074,,Splice Junction ,3
3,Intron in a ncRNA,47188415,24341.0,47164074,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47188416,,47188415,,Splice Junction ,4
4,Exon in a ncRNA,47188473,57.0,47188416,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47188473,,47188473,,Splice Junction ,5
5,Intron in a ncRNA,47189396,923.0,47188473,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47189397,,47189396,,Splice Junction ,6
6,Exon in a ncRNA,47189738,341.0,47189397,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47189738,,47189738,,Splice Junction ,7
7,Intron in a ncRNA,47193339,3601.0,47189738,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47193340,,47193339,,Splice Junction ,8
8,Exon in a ncRNA,47193517,177.0,47193340,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47193517,,47193517,,Splice Junction ,9
9,Intron in a ncRNA,47274547,81030.0,47193517,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47274548,,47274547,,Splice Junction ,10
10,Exon in a ncRNA,47274619,71.0,47274548,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47274619,,47274619,,Splice Junction ,11
11,Intron in a ncRNA,47287160,12541.0,47274619,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47287161,,47287160,,Splice Junction ,12
12,Exon in a ncRNA,47287290,129.0,47287161,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47287290,,47287290,,Splice Junction ,13
13,Intron in a ncRNA,47290678,3388.0,47287290,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47290679,,47290678,,Splice Junction ,14
14,Exon in a ncRNA,47290742,63.0,47290679,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47290742,,47290742,,Splice Junction ,15
15,Intron in a ncRNA,47307968,17226.0,47290742,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47307969,,47307968,,Splice Junction ,16
16,Exon in a ncRNA,47308084,115.0,47307969,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47308084,,47308084,,Splice Junction ,17
17,Intron in a ncRNA,47309228,1144.0,47308084,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47309229,,47309228,,Splice Junction ,18
18,Exon in a ncRNA,47309342,113.0,47309229,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47309342,,47309342,,Splice Junction ,19
19,Intron in a ncRNA,47393528,84186.0,47309342,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47393529,,47393528,,Splice Junction ,20
20,Exon in a ncRNA,47393605,76.0,47393529,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47393605,,47393605,,Splice Junction ,21
21,Intron in a ncRNA,47432965,39360.0,47393605,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47432966,,47432965,,Splice Junction ,22
22,Exon in a ncRNA,47433094,128.0,47432966,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47433094,,47433094,,Splice Junction ,23
23,Intron in a ncRNA,47507402,74308.0,47433094,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47507403,,47507402,,Splice Junction ,24
24,Exon in a ncRNA,47507499,96.0,47507403,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,47507499,,47507499,,Splice Junction ,25
25,Intron in a ncRNA,47569139,61640.0,47507499,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,47569140,,47569139,,Splice Junction ,26
26,Exon in a ncRNA,47571342,2202.0,47569140,14.0,Exon,14
