,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,190649290,52.0,190649238,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190649290,,190649290,,Splice Junction ,1
1,Intron in a ncRNA,190650070,780.0,190649290,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190650071,,190650070,,Splice Junction ,2
2,Exon in a ncRNA,190650197,126.0,190650071,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190650197,,190650197,,Splice Junction ,3
3,Intron in a ncRNA,190656514,6317.0,190650197,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190656515,,190656514,,Splice Junction ,4
4,Exon in a ncRNA,190656667,152.0,190656515,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190656667,,190656667,,Splice Junction ,5
5,Intron in a ncRNA,190660493,3826.0,190656667,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190660494,,190660493,,Splice Junction ,6
6,Exon in a ncRNA,190660677,183.0,190660494,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190660677,,190660677,,Splice Junction ,7
7,Intron in a ncRNA,190670376,9699.0,190660677,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190670377,,190670376,,Splice Junction ,8
8,Exon in a ncRNA,190670480,103.0,190670377,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190670480,,190670480,,Splice Junction ,9
9,Intron in a ncRNA,190682741,12261.0,190670480,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190682742,,190682741,,Splice Junction ,10
10,Exon in a ncRNA,190682906,164.0,190682742,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190682906,,190682906,,Splice Junction ,11
11,Intron in a ncRNA,190717379,34473.0,190682906,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190717380,,190717379,,Splice Junction ,12
12,Exon in a ncRNA,190717503,123.0,190717380,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190717503,,190717503,,Splice Junction ,13
13,Intron in a ncRNA,190718663,1160.0,190717503,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190718664,,190718663,,Splice Junction ,14
14,Exon in a ncRNA,190718808,144.0,190718664,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190718808,,190718808,,Splice Junction ,15
15,Intron in a ncRNA,190718963,155.0,190718808,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190718964,,190718963,,Splice Junction ,16
16,Exon in a ncRNA,190719854,890.0,190718964,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190719854,,190719854,,Splice Junction ,17
17,Intron in a ncRNA,190728467,8613.0,190719854,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190728468,,190728467,,Splice Junction ,18
18,Exon in a ncRNA,190728700,232.0,190728468,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190728700,,190728700,,Splice Junction ,19
19,Intron in a ncRNA,190732523,3823.0,190728700,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190732524,,190732523,,Splice Junction ,20
20,Exon in a ncRNA,190732655,131.0,190732524,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190732655,,190732655,,Splice Junction ,21
21,Intron in a ncRNA,190738220,5565.0,190732655,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190738221,,190738220,,Splice Junction ,22
22,Exon in a ncRNA,190738382,161.0,190738221,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,190738382,,190738382,,Splice Junction ,23
23,Intron in a ncRNA,190741996,3614.0,190738382,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,190741997,,190741996,,Splice Junction ,24
24,Exon in a ncRNA,190742355,358.0,190741997,13.0,Exon,13
