,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,29556771,389.0,29556382,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,29556771,,29556771,,Splice Junction ,1
1,Intron in a ncRNA,29557485,714.0,29556771,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,29557486,,29557485,,Splice Junction ,2
2,Exon in a ncRNA,29557588,102.0,29557486,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,29557588,,29557588,,Splice Junction ,3
3,Intron in a ncRNA,29559857,2269.0,29557588,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,29559858,,29559857,,Splice Junction ,4
4,Exon in a ncRNA,29560083,225.0,29559858,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,29560083,,29560083,,Splice Junction ,5
5,Intron in a ncRNA,30204677,644594.0,29560083,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30204678,,30204677,,Splice Junction ,6
6,Exon in a ncRNA,30204776,98.0,30204678,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30204776,,30204776,,Splice Junction ,7
7,Intron in a ncRNA,30204852,76.0,30204776,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30204853,,30204852,,Splice Junction ,8
8,Exon in a ncRNA,30205627,774.0,30204853,5.0,Exon,5
