,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,67705526,406.0,67705120,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,67705526,,67705526,,Splice Junction ,1
1,Intron in a ncRNA,67720238,14712.0,67705526,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,67720239,,67720238,,Splice Junction ,2
2,Exon in a ncRNA,67720333,94.0,67720239,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,67720333,,67720333,,Splice Junction ,3
3,Intron in a ncRNA,67721251,918.0,67720333,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,67721252,,67721251,,Splice Junction ,4
4,Exon in a ncRNA,67721428,176.0,67721252,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,67721428,,67721428,,Splice Junction ,5
5,Intron in a ncRNA,67890444,169016.0,67721428,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,67890445,,67890444,,Splice Junction ,6
6,Exon in a ncRNA,67891263,818.0,67890445,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,67891263,,67891263,,Splice Junction ,7
7,Intron in a ncRNA,67894655,3392.0,67891263,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,67894656,,67894655,,Splice Junction ,8
8,Exon in a ncRNA,67894776,120.0,67894656,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,67894776,,67894776,,Splice Junction ,9
9,Intron in a ncRNA,67939432,44656.0,67894776,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,67939433,,67939432,,Splice Junction ,10
10,Exon in a ncRNA,67939533,100.0,67939433,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,67939533,,67939533,,Splice Junction ,11
11,Intron in a ncRNA,67997563,58030.0,67939533,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,67997564,,67997563,,Splice Junction ,12
12,Exon in a ncRNA,67998136,572.0,67997564,7.0,Exon,7
