,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,42055920,35.0,42055885,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,42055920,,42055920,,Splice Junction ,1
1,Intron in a ncRNA,42071034,15114.0,42055920,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,42071035,,42071034,,Splice Junction ,2
2,Exon in a ncRNA,42071410,375.0,42071035,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,42071410,,42071410,,Splice Junction ,3
3,Intron in a ncRNA,42083550,12140.0,42071410,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,42083551,,42083550,,Splice Junction ,4
4,Exon in a ncRNA,42083911,360.0,42083551,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,42083911,,42083911,,Splice Junction ,5
5,Intron in a ncRNA,42085621,1710.0,42083911,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,42085622,,42085621,,Splice Junction ,6
6,Exon in a ncRNA,42085981,359.0,42085622,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,42085981,,42085981,,Splice Junction ,7
7,Intron in a ncRNA,42090698,4717.0,42085981,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,42090699,,42090698,,Splice Junction ,8
8,Exon in a ncRNA,42090796,97.0,42090699,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,42090796,,42090796,,Splice Junction ,9
9,Intron in a ncRNA,42091794,998.0,42090796,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,42091795,,42091794,,Splice Junction ,10
10,Exon in a ncRNA,42091848,53.0,42091795,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,42091848,,42091848,,Splice Junction ,11
11,Intron in a ncRNA,42092191,343.0,42091848,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,42092192,,42092191,,Splice Junction ,12
12,Exon in a ncRNA,42092224,32.0,42092192,7.0,Exon,7
