,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,113164207,2643.0,113161564,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113164207,,113164207,,Splice Junction ,1
1,Intron in a ncRNA,113165434,1227.0,113164207,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113165435,,113165434,,Splice Junction ,2
2,Exon in a ncRNA,113165523,88.0,113165435,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113165523,,113165523,,Splice Junction ,3
3,Intron in a ncRNA,113166883,1360.0,113165523,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113166884,,113166883,,Splice Junction ,4
4,Exon in a ncRNA,113166987,103.0,113166884,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113166987,,113166987,,Splice Junction ,5
5,Intron in a ncRNA,113169181,2194.0,113166987,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113169182,,113169181,,Splice Junction ,6
6,Exon in a ncRNA,113169363,181.0,113169182,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113169363,,113169363,,Splice Junction ,7
7,Intron in a ncRNA,113172311,2948.0,113169363,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113172312,,113172311,,Splice Junction ,8
8,Exon in a ncRNA,113172797,485.0,113172312,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113172797,,113172797,,Splice Junction ,9
9,Intron in a ncRNA,113175981,3184.0,113172797,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113175982,,113175981,,Splice Junction ,10
10,Exon in a ncRNA,113176204,222.0,113175982,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113176204,,113176204,,Splice Junction ,11
11,Intron in a ncRNA,113177578,1374.0,113176204,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113177579,,113177578,,Splice Junction ,12
12,Exon in a ncRNA,113179611,2032.0,113177579,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113179611,,113179611,,Splice Junction ,13
13,Intron in a ncRNA,113184498,4887.0,113179611,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113184499,,113184498,,Splice Junction ,14
14,Exon in a ncRNA,113184631,132.0,113184499,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113184631,,113184631,,Splice Junction ,15
15,Intron in a ncRNA,113186984,2353.0,113184631,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113186985,,113186984,,Splice Junction ,16
16,Exon in a ncRNA,113187251,266.0,113186985,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113187251,,113187251,,Splice Junction ,17
17,Intron in a ncRNA,113187607,356.0,113187251,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113187608,,113187607,,Splice Junction ,18
18,Exon in a ncRNA,113187746,138.0,113187608,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113187746,,113187746,,Splice Junction ,19
19,Intron in a ncRNA,113187944,198.0,113187746,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113187945,,113187944,,Splice Junction ,20
20,Exon in a ncRNA,113188085,140.0,113187945,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113188085,,113188085,,Splice Junction ,21
21,Intron in a ncRNA,113207790,19705.0,113188085,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113207791,,113207790,,Splice Junction ,22
22,Exon in a ncRNA,113207910,119.0,113207791,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113207910,,113207910,,Splice Junction ,23
23,Intron in a ncRNA,113212051,4141.0,113207910,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113212052,,113212051,,Splice Junction ,24
24,Exon in a ncRNA,113212159,107.0,113212052,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113212159,,113212159,,Splice Junction ,25
25,Intron in a ncRNA,113212894,735.0,113212159,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113212895,,113212894,,Splice Junction ,26
26,Exon in a ncRNA,113212989,94.0,113212895,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113212989,,113212989,,Splice Junction ,27
27,Intron in a ncRNA,113218284,5295.0,113212989,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113218285,,113218284,,Splice Junction ,28
28,Exon in a ncRNA,113218429,144.0,113218285,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113218429,,113218429,,Splice Junction ,29
29,Intron in a ncRNA,113222025,3596.0,113218429,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113222026,,113222025,,Splice Junction ,30
30,Exon in a ncRNA,113222074,48.0,113222026,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113222074,,113222074,,Splice Junction ,31
31,Intron in a ncRNA,113225352,3278.0,113222074,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113225353,,113225352,,Splice Junction ,32
32,Exon in a ncRNA,113225452,99.0,113225353,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,113225452,,113225452,,Splice Junction ,33
33,Intron in a ncRNA,113233925,8473.0,113225452,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,113233926,,113233925,,Splice Junction ,34
34,Exon in a ncRNA,113234000,74.0,113233926,18.0,Exon,18
