,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,28696336,244.0,28696092,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28696336,,28696336,,Splice Junction ,1
1,Intron in a ncRNA,28733919,37583.0,28696336,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28733920,,28733919,,Splice Junction ,2
2,Exon in a ncRNA,28733974,54.0,28733920,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28733974,,28733974,,Splice Junction ,3
3,Intron in a ncRNA,28784341,50367.0,28733974,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28784342,,28784341,,Splice Junction ,4
4,Exon in a ncRNA,28784370,28.0,28784342,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28784370,,28784370,,Splice Junction ,5
5,Intron in a ncRNA,28785594,1224.0,28784370,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28785595,,28785594,,Splice Junction ,6
6,Exon in a ncRNA,28785769,174.0,28785595,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28785769,,28785769,,Splice Junction ,7
7,Intron in a ncRNA,28786721,952.0,28785769,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28786722,,28786721,,Splice Junction ,8
8,Exon in a ncRNA,28786803,81.0,28786722,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28786803,,28786803,,Splice Junction ,9
9,Intron in a ncRNA,28792194,5391.0,28786803,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28792195,,28792194,,Splice Junction ,10
10,Exon in a ncRNA,28792360,165.0,28792195,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28792360,,28792360,,Splice Junction ,11
11,Intron in a ncRNA,28792891,531.0,28792360,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28792892,,28792891,,Splice Junction ,12
12,Exon in a ncRNA,28793279,387.0,28792892,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28793279,,28793279,,Splice Junction ,13
13,Intron in a ncRNA,28800064,6785.0,28793279,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28800065,,28800064,,Splice Junction ,14
14,Exon in a ncRNA,28800663,598.0,28800065,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,28800663,,28800663,,Splice Junction ,15
15,Intron in a ncRNA,28802617,1954.0,28800663,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,28802618,,28802617,,Splice Junction ,16
16,Exon in a ncRNA,28802803,185.0,28802618,9.0,Exon,9
