,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,18445501,4387.0,18441114,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18445501,,18445501,,Splice Junction ,1
1,Intron in a ncRNA,18446985,1484.0,18445501,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18446986,,18446985,,Splice Junction ,2
2,Exon in a ncRNA,18447029,43.0,18446986,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18447029,,18447029,,Splice Junction ,3
3,Intron in a ncRNA,18454818,7789.0,18447029,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18454819,,18454818,,Splice Junction ,4
4,Exon in a ncRNA,18455029,210.0,18454819,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18455029,,18455029,,Splice Junction ,5
5,Intron in a ncRNA,18456465,1436.0,18455029,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18456466,,18456465,,Splice Junction ,6
6,Exon in a ncRNA,18456687,221.0,18456466,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18456687,,18456687,,Splice Junction ,7
7,Intron in a ncRNA,18457285,598.0,18456687,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18457286,,18457285,,Splice Junction ,8
8,Exon in a ncRNA,18457580,294.0,18457286,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18457580,,18457580,,Splice Junction ,9
9,Intron in a ncRNA,18482969,25389.0,18457580,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18482970,,18482969,,Splice Junction ,10
10,Exon in a ncRNA,18483924,954.0,18482970,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18483924,,18483924,,Splice Junction ,11
11,Intron in a ncRNA,18485970,2046.0,18483924,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18485971,,18485970,,Splice Junction ,12
12,Exon in a ncRNA,18486100,129.0,18485971,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18486100,,18486100,,Splice Junction ,13
13,Intron in a ncRNA,18486653,553.0,18486100,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18486654,,18486653,,Splice Junction ,14
14,Exon in a ncRNA,18486837,183.0,18486654,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18486837,,18486837,,Splice Junction ,15
15,Intron in a ncRNA,18490978,4141.0,18486837,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18490979,,18490978,,Splice Junction ,16
16,Exon in a ncRNA,18491193,214.0,18490979,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18491193,,18491193,,Splice Junction ,17
17,Intron in a ncRNA,18498033,6840.0,18491193,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18498034,,18498033,,Splice Junction ,18
18,Exon in a ncRNA,18498175,141.0,18498034,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18498175,,18498175,,Splice Junction ,19
19,Intron in a ncRNA,18498459,284.0,18498175,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18498460,,18498459,,Splice Junction ,20
20,Exon in a ncRNA,18498494,34.0,18498460,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18498494,,18498494,,Splice Junction ,21
21,Intron in a ncRNA,18506915,8421.0,18498494,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18506916,,18506915,,Splice Junction ,22
22,Exon in a ncRNA,18507053,137.0,18506916,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18507053,,18507053,,Splice Junction ,23
23,Intron in a ncRNA,18509091,2038.0,18507053,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18509092,,18509091,,Splice Junction ,24
24,Exon in a ncRNA,18509932,840.0,18509092,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18509932,,18509932,,Splice Junction ,25
25,Intron in a ncRNA,18511208,1276.0,18509932,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18511209,,18511208,,Splice Junction ,26
26,Exon in a ncRNA,18511283,74.0,18511209,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18511283,,18511283,,Splice Junction ,27
