,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,52720121,186.0,52719935,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,52720121,,52720121,,Splice Junction ,1
1,Intron in a ncRNA,52720783,662.0,52720121,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,52720784,,52720783,,Splice Junction ,2
2,Exon in a ncRNA,52720843,59.0,52720784,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,52720843,,52720843,,Splice Junction ,3
3,Intron in a ncRNA,52721260,417.0,52720843,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,52721261,,52721260,,Splice Junction ,4
4,Exon in a ncRNA,52721399,138.0,52721261,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,52721399,,52721399,,Splice Junction ,5
5,Intron in a ncRNA,52721516,117.0,52721399,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,52721517,,52721516,,Splice Junction ,6
6,Exon in a ncRNA,52721631,114.0,52721517,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,52721631,,52721631,,Splice Junction ,7
7,Intron in a ncRNA,52722123,492.0,52721631,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,52722124,,52722123,,Splice Junction ,8
8,Exon in a ncRNA,52722222,98.0,52722124,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,52722222,,52722222,,Splice Junction ,9
9,Intron in a ncRNA,52723088,866.0,52722222,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,52723089,,52723088,,Splice Junction ,10
10,Exon in a ncRNA,52723222,133.0,52723089,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,52723222,,52723222,,Splice Junction ,11
11,Intron in a ncRNA,52724606,1384.0,52723222,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,52724607,,52724606,,Splice Junction ,12
12,Exon in a ncRNA,52724720,113.0,52724607,7.0,Exon,7
