,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,15719069,83.0,15718986,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15719069,,15719069,,Splice Junction ,1
1,Intron in a ncRNA,15719714,645.0,15719069,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15719715,,15719714,,Splice Junction ,2
2,Exon in a ncRNA,15719861,146.0,15719715,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15719861,,15719861,,Splice Junction ,3
3,Intron in a ncRNA,15726731,6870.0,15719861,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15726732,,15726731,,Splice Junction ,4
4,Exon in a ncRNA,15726952,220.0,15726732,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15726952,,15726952,,Splice Junction ,5
5,Intron in a ncRNA,15727507,555.0,15726952,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15727508,,15727507,,Splice Junction ,6
6,Exon in a ncRNA,15727626,118.0,15727508,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15727626,,15727626,,Splice Junction ,7
7,Intron in a ncRNA,15727727,101.0,15727626,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15727728,,15727727,,Splice Junction ,8
8,Exon in a ncRNA,15727816,88.0,15727728,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15727816,,15727816,,Splice Junction ,9
9,Intron in a ncRNA,15731524,3708.0,15727816,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15731525,,15731524,,Splice Junction ,10
10,Exon in a ncRNA,15731727,202.0,15731525,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15731727,,15731727,,Splice Junction ,11
11,Intron in a ncRNA,15736244,4517.0,15731727,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15736245,,15736244,,Splice Junction ,12
12,Exon in a ncRNA,15736320,75.0,15736245,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15736320,,15736320,,Splice Junction ,13
13,Intron in a ncRNA,15736693,373.0,15736320,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,15736694,,15736693,,Splice Junction ,14
14,Exon in a ncRNA,15736721,27.0,15736694,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,15736721,,15736721,,Splice Junction ,15
15,Intron in a ncRNA,15737639,918.0,15736721,8.0,Intron,8
