,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,125465918,193.0,125465725,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125465918,,125465918,,Splice Junction ,1
1,Intron in a ncRNA,125468012,2094.0,125465918,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125468013,,125468012,,Splice Junction ,2
2,Exon in a ncRNA,125468113,100.0,125468013,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125468113,,125468113,,Splice Junction ,3
3,Intron in a ncRNA,125472128,4015.0,125468113,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125472129,,125472128,,Splice Junction ,4
4,Exon in a ncRNA,125472205,76.0,125472129,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125472205,,125472205,,Splice Junction ,5
5,Intron in a ncRNA,125472748,543.0,125472205,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125472749,,125472748,,Splice Junction ,6
6,Exon in a ncRNA,125472851,102.0,125472749,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125472851,,125472851,,Splice Junction ,7
7,Intron in a ncRNA,125472962,111.0,125472851,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125472963,,125472962,,Splice Junction ,8
8,Exon in a ncRNA,125473073,110.0,125472963,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125473073,,125473073,,Splice Junction ,9
9,Intron in a ncRNA,125514177,41104.0,125473073,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125514178,,125514177,,Splice Junction ,10
10,Exon in a ncRNA,125514278,100.0,125514178,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125514278,,125514278,,Splice Junction ,11
11,Intron in a ncRNA,125516727,2449.0,125514278,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125516728,,125516727,,Splice Junction ,12
12,Exon in a ncRNA,125516868,140.0,125516728,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125516868,,125516868,,Splice Junction ,13
13,Intron in a ncRNA,125521386,4518.0,125516868,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125521387,,125521386,,Splice Junction ,14
14,Exon in a ncRNA,125521685,298.0,125521387,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125521685,,125521685,,Splice Junction ,15
15,Intron in a ncRNA,125526487,4802.0,125521685,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125526488,,125526487,,Splice Junction ,16
16,Exon in a ncRNA,125526668,180.0,125526488,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125526668,,125526668,,Splice Junction ,17
17,Intron in a ncRNA,125527981,1313.0,125526668,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125527982,,125527981,,Splice Junction ,18
18,Exon in a ncRNA,125528238,256.0,125527982,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125528238,,125528238,,Splice Junction ,19
19,Intron in a ncRNA,125528971,733.0,125528238,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125528972,,125528971,,Splice Junction ,20
20,Exon in a ncRNA,125529090,118.0,125528972,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125529090,,125529090,,Splice Junction ,21
21,Intron in a ncRNA,125530430,1340.0,125529090,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125530431,,125530430,,Splice Junction ,22
22,Exon in a ncRNA,125530555,124.0,125530431,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125530555,,125530555,,Splice Junction ,23
23,Intron in a ncRNA,125539681,9126.0,125530555,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125539682,,125539681,,Splice Junction ,24
24,Exon in a ncRNA,125539771,89.0,125539682,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125539771,,125539771,,Splice Junction ,25
25,Intron in a ncRNA,125557490,17719.0,125539771,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125557491,,125557490,,Splice Junction ,26
26,Exon in a ncRNA,125557642,151.0,125557491,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125557642,,125557642,,Splice Junction ,27
27,Intron in a ncRNA,125558629,987.0,125557642,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125558630,,125558629,,Splice Junction ,28
28,Exon in a ncRNA,125558715,85.0,125558630,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125558715,,125558715,,Splice Junction ,29
29,Intron in a ncRNA,125601863,43148.0,125558715,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125601864,,125601863,,Splice Junction ,30
30,Exon in a ncRNA,125602004,140.0,125601864,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125602004,,125602004,,Splice Junction ,31
31,Intron in a ncRNA,125622128,20124.0,125602004,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125622129,,125622128,,Splice Junction ,32
32,Exon in a ncRNA,125622239,110.0,125622129,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125622239,,125622239,,Splice Junction ,33
33,Intron in a ncRNA,125639725,17486.0,125622239,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125639726,,125639725,,Splice Junction ,34
34,Exon in a ncRNA,125639825,99.0,125639726,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125639825,,125639825,,Splice Junction ,35
35,Intron in a ncRNA,125698991,59166.0,125639825,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125698992,,125698991,,Splice Junction ,36
36,Exon in a ncRNA,125699047,55.0,125698992,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,125699047,,125699047,,Splice Junction ,37
37,Intron in a ncRNA,125699663,616.0,125699047,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,125699664,,125699663,,Splice Junction ,38
38,Exon in a ncRNA,125699779,115.0,125699664,20.0,Exon,20
