,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,112467457,2965.0,112464492,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112467457,,112467457,,Splice Junction ,1
1,Intron in a ncRNA,112471035,3578.0,112467457,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112471036,,112471035,,Splice Junction ,2
2,Exon in a ncRNA,112471183,147.0,112471036,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112471183,,112471183,,Splice Junction ,3
3,Intron in a ncRNA,112477031,5848.0,112471183,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112477032,,112477031,,Splice Junction ,4
4,Exon in a ncRNA,112477143,111.0,112477032,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112477143,,112477143,,Splice Junction ,5
5,Intron in a ncRNA,112478283,1140.0,112477143,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112478284,,112478283,,Splice Junction ,6
6,Exon in a ncRNA,112478382,98.0,112478284,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112478382,,112478382,,Splice Junction ,7
7,Intron in a ncRNA,112479841,1459.0,112478382,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112479842,,112479841,,Splice Junction ,8
8,Exon in a ncRNA,112479908,66.0,112479842,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112479908,,112479908,,Splice Junction ,9
9,Intron in a ncRNA,112480890,982.0,112479908,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112480891,,112480890,,Splice Junction ,10
10,Exon in a ncRNA,112481015,124.0,112480891,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112481015,,112481015,,Splice Junction ,11
11,Intron in a ncRNA,112481427,412.0,112481015,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112481428,,112481427,,Splice Junction ,12
12,Exon in a ncRNA,112481672,244.0,112481428,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112481672,,112481672,,Splice Junction ,13
13,Intron in a ncRNA,112485467,3795.0,112481672,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112485468,,112485467,,Splice Junction ,14
14,Exon in a ncRNA,112485594,126.0,112485468,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112485594,,112485594,,Splice Junction ,15
15,Intron in a ncRNA,112486094,500.0,112485594,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112486095,,112486094,,Splice Junction ,16
16,Exon in a ncRNA,112486247,152.0,112486095,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112486247,,112486247,,Splice Junction ,17
17,Intron in a ncRNA,112487285,1038.0,112486247,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112487286,,112487285,,Splice Junction ,18
18,Exon in a ncRNA,112487415,129.0,112487286,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112487415,,112487415,,Splice Junction ,19
19,Intron in a ncRNA,112491360,3945.0,112487415,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112491361,,112491360,,Splice Junction ,20
20,Exon in a ncRNA,112491461,100.0,112491361,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112491461,,112491461,,Splice Junction ,21
21,Intron in a ncRNA,112492190,729.0,112491461,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112492191,,112492190,,Splice Junction ,22
22,Exon in a ncRNA,112492372,181.0,112492191,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112492372,,112492372,,Splice Junction ,23
23,Intron in a ncRNA,112498072,5700.0,112492372,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112498073,,112498072,,Splice Junction ,24
24,Exon in a ncRNA,112498163,90.0,112498073,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112498163,,112498163,,Splice Junction ,25
25,Intron in a ncRNA,112498983,820.0,112498163,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112498984,,112498983,,Splice Junction ,26
26,Exon in a ncRNA,112499192,208.0,112498984,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112499192,,112499192,,Splice Junction ,27
27,Intron in a ncRNA,112506682,7490.0,112499192,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112506683,,112506682,,Splice Junction ,28
28,Exon in a ncRNA,112506796,113.0,112506683,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112506796,,112506796,,Splice Junction ,29
29,Intron in a ncRNA,112509697,2901.0,112506796,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112509698,,112509697,,Splice Junction ,30
30,Exon in a ncRNA,112509868,170.0,112509698,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112509868,,112509868,,Splice Junction ,31
31,Intron in a ncRNA,112512477,2609.0,112509868,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112512478,,112512477,,Splice Junction ,32
32,Exon in a ncRNA,112512568,90.0,112512478,17.0,Exon,17
32,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112512568,,112512568,,Splice Junction ,33
33,Intron in a ncRNA,112513480,912.0,112512568,17.0,Intron,17
33,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112513481,,112513480,,Splice Junction ,34
34,Exon in a ncRNA,112513593,112.0,112513481,18.0,Exon,18
34,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112513593,,112513593,,Splice Junction ,35
35,Intron in a ncRNA,112515990,2397.0,112513593,18.0,Intron,18
35,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112515991,,112515990,,Splice Junction ,36
36,Exon in a ncRNA,112516070,79.0,112515991,19.0,Exon,19
36,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112516070,,112516070,,Splice Junction ,37
37,Intron in a ncRNA,112516436,366.0,112516070,19.0,Intron,19
37,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112516437,,112516436,,Splice Junction ,38
38,Exon in a ncRNA,112516545,108.0,112516437,20.0,Exon,20
38,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112516545,,112516545,,Splice Junction ,39
39,Intron in a ncRNA,112518862,2317.0,112516545,20.0,Intron,20
39,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112518863,,112518862,,Splice Junction ,40
40,Exon in a ncRNA,112518938,75.0,112518863,21.0,Exon,21
40,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112518938,,112518938,,Splice Junction ,41
41,Intron in a ncRNA,112528528,9590.0,112518938,21.0,Intron,21
41,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112528529,,112528528,,Splice Junction ,42
42,Exon in a ncRNA,112528668,139.0,112528529,22.0,Exon,22
42,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112528668,,112528668,,Splice Junction ,43
43,Intron in a ncRNA,112530853,2185.0,112528668,22.0,Intron,22
43,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112530854,,112530853,,Splice Junction ,44
44,Exon in a ncRNA,112530940,86.0,112530854,23.0,Exon,23
44,Splice Junction Exon in a ncRNA to Intron in a ncRNA,112530940,,112530940,,Splice Junction ,45
45,Intron in a ncRNA,112546518,15578.0,112530940,23.0,Intron,23
45,Splice Junction Intron in a ncRNA to Exon in a ncRNA,112546519,,112546518,,Splice Junction ,46
46,Exon in a ncRNA,112546635,116.0,112546519,24.0,Exon,24
