,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,207495210,394.0,207494816,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207495210,,207495210,,Splice Junction ,1
1,Intron in a ncRNA,207495725,515.0,207495210,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207495726,,207495725,,Splice Junction ,2
2,Exon in a ncRNA,207495912,186.0,207495726,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207495912,,207495912,,Splice Junction ,3
3,Intron in a ncRNA,207497902,1990.0,207495912,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207497903,,207497902,,Splice Junction ,4
4,Exon in a ncRNA,207497925,22.0,207497903,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207497925,,207497925,,Splice Junction ,5
5,Intron in a ncRNA,207498010,85.0,207497925,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207498011,,207498010,,Splice Junction ,6
6,Exon in a ncRNA,207498095,84.0,207498011,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207498095,,207498095,,Splice Junction ,7
7,Intron in a ncRNA,207498965,870.0,207498095,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207498966,,207498965,,Splice Junction ,8
8,Exon in a ncRNA,207499066,100.0,207498966,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207499066,,207499066,,Splice Junction ,9
9,Intron in a ncRNA,207500095,1029.0,207499066,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207500096,,207500095,,Splice Junction ,10
10,Exon in a ncRNA,207500182,86.0,207500096,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207500182,,207500182,,Splice Junction ,11
11,Intron in a ncRNA,207504451,4269.0,207500182,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207504452,,207504451,,Splice Junction ,12
12,Exon in a ncRNA,207504641,189.0,207504452,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207504641,,207504641,,Splice Junction ,13
13,Intron in a ncRNA,207510036,5395.0,207504641,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207510037,,207510036,,Splice Junction ,14
14,Exon in a ncRNA,207510163,126.0,207510037,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510163,,207510163,,Splice Junction ,15
15,Intron in a ncRNA,207510672,509.0,207510163,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207510673,,207510672,,Splice Junction ,16
16,Exon in a ncRNA,207510754,81.0,207510673,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207510754,,207510754,,Splice Junction ,17
17,Intron in a ncRNA,207512740,1986.0,207510754,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207512741,,207512740,,Splice Junction ,18
18,Exon in a ncRNA,207512762,21.0,207512741,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,207512762,,207512762,,Splice Junction ,19
19,Intron in a ncRNA,207532889,20127.0,207512762,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,207532890,,207532889,,Splice Junction ,20
20,Exon in a ncRNA,207534311,1421.0,207532890,11.0,Exon,11
