,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,6413643,493.0,6413150,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6413643,,6413643,,Splice Junction ,1
1,Intron in a ncRNA,6420910,7267.0,6413643,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6420911,,6420910,,Splice Junction ,2
2,Exon in a ncRNA,6421142,231.0,6420911,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6421142,,6421142,,Splice Junction ,3
3,Intron in a ncRNA,6433912,12770.0,6421142,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6433913,,6433912,,Splice Junction ,4
4,Exon in a ncRNA,6434173,260.0,6433913,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6434173,,6434173,,Splice Junction ,5
5,Intron in a ncRNA,6460571,26398.0,6434173,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6460572,,6460571,,Splice Junction ,6
6,Exon in a ncRNA,6460791,219.0,6460572,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6460791,,6460791,,Splice Junction ,7
7,Intron in a ncRNA,6475389,14598.0,6460791,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6475390,,6475389,,Splice Junction ,8
8,Exon in a ncRNA,6475500,110.0,6475390,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6475500,,6475500,,Splice Junction ,9
9,Intron in a ncRNA,6477620,2120.0,6475500,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6477621,,6477620,,Splice Junction ,10
10,Exon in a ncRNA,6477808,187.0,6477621,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6477808,,6477808,,Splice Junction ,11
11,Intron in a ncRNA,6481641,3833.0,6477808,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6481642,,6481641,,Splice Junction ,12
12,Exon in a ncRNA,6481766,124.0,6481642,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6481766,,6481766,,Splice Junction ,13
13,Intron in a ncRNA,6481990,224.0,6481766,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6481991,,6481990,,Splice Junction ,14
14,Exon in a ncRNA,6482099,108.0,6481991,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6482099,,6482099,,Splice Junction ,15
15,Intron in a ncRNA,6486819,4720.0,6482099,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6486820,,6486819,,Splice Junction ,16
16,Exon in a ncRNA,6486925,105.0,6486820,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6486925,,6486925,,Splice Junction ,17
17,Intron in a ncRNA,6492301,5376.0,6486925,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6492302,,6492301,,Splice Junction ,18
18,Exon in a ncRNA,6492401,99.0,6492302,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6492401,,6492401,,Splice Junction ,19
19,Intron in a ncRNA,6493824,1423.0,6492401,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6493825,,6493824,,Splice Junction ,20
20,Exon in a ncRNA,6493932,107.0,6493825,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6493932,,6493932,,Splice Junction ,21
21,Intron in a ncRNA,6497196,3264.0,6493932,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6497197,,6497196,,Splice Junction ,22
22,Exon in a ncRNA,6497360,163.0,6497197,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6497360,,6497360,,Splice Junction ,23
23,Intron in a ncRNA,6498016,656.0,6497360,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6498017,,6498016,,Splice Junction ,24
24,Exon in a ncRNA,6498158,141.0,6498017,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6498158,,6498158,,Splice Junction ,25
25,Intron in a ncRNA,6499833,1675.0,6498158,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6499834,,6499833,,Splice Junction ,26
26,Exon in a ncRNA,6499931,97.0,6499834,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6499931,,6499931,,Splice Junction ,27
27,Intron in a ncRNA,6500550,619.0,6499931,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6500551,,6500550,,Splice Junction ,28
28,Exon in a ncRNA,6500709,158.0,6500551,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6500709,,6500709,,Splice Junction ,29
29,Intron in a ncRNA,6504591,3882.0,6500709,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6504592,,6504591,,Splice Junction ,30
30,Exon in a ncRNA,6504691,99.0,6504592,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,6504691,,6504691,,Splice Junction ,31
31,Intron in a ncRNA,6506031,1340.0,6504691,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,6506032,,6506031,,Splice Junction ,32
32,Exon in a ncRNA,6507051,1019.0,6506032,17.0,Exon,17
