,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,34136620,133.0,34136487,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34136620,,34136620,,Splice Junction ,1
1,Intron in a ncRNA,34144718,8098.0,34136620,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34144719,,34144718,,Splice Junction ,2
2,Exon in a ncRNA,34144759,40.0,34144719,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34144759,,34144759,,Splice Junction ,3
3,Intron in a ncRNA,34147026,2267.0,34144759,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34147027,,34147026,,Splice Junction ,4
4,Exon in a ncRNA,34147079,52.0,34147027,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34147079,,34147079,,Splice Junction ,5
5,Intron in a ncRNA,34147166,87.0,34147079,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34147167,,34147166,,Splice Junction ,6
6,Exon in a ncRNA,34147252,85.0,34147167,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34147252,,34147252,,Splice Junction ,7
7,Intron in a ncRNA,34147334,82.0,34147252,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34147335,,34147334,,Splice Junction ,8
8,Exon in a ncRNA,34147441,106.0,34147335,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34147441,,34147441,,Splice Junction ,9
9,Intron in a ncRNA,34149642,2201.0,34147441,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34149643,,34149642,,Splice Junction ,10
10,Exon in a ncRNA,34149837,194.0,34149643,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34149837,,34149837,,Splice Junction ,11
11,Intron in a ncRNA,34151080,1243.0,34149837,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34151081,,34151080,,Splice Junction ,12
12,Exon in a ncRNA,34151202,121.0,34151081,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34151202,,34151202,,Splice Junction ,13
13,Intron in a ncRNA,34161568,10366.0,34151202,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34161569,,34161568,,Splice Junction ,14
14,Exon in a ncRNA,34161602,33.0,34161569,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34161602,,34161602,,Splice Junction ,15
15,Intron in a ncRNA,34163134,1532.0,34161602,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34163135,,34163134,,Splice Junction ,16
16,Exon in a ncRNA,34163245,110.0,34163135,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34163245,,34163245,,Splice Junction ,17
17,Intron in a ncRNA,34165426,2181.0,34163245,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34165427,,34165426,,Splice Junction ,18
18,Exon in a ncRNA,34165557,130.0,34165427,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34165557,,34165557,,Splice Junction ,19
19,Intron in a ncRNA,34169369,3812.0,34165557,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34169370,,34169369,,Splice Junction ,20
20,Exon in a ncRNA,34169463,93.0,34169370,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34169463,,34169463,,Splice Junction ,21
21,Intron in a ncRNA,34171079,1616.0,34169463,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34171080,,34171079,,Splice Junction ,22
22,Exon in a ncRNA,34171162,82.0,34171080,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,34171162,,34171162,,Splice Junction ,23
23,Intron in a ncRNA,34171282,120.0,34171162,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,34171283,,34171282,,Splice Junction ,24
24,Exon in a ncRNA,34171372,89.0,34171283,13.0,Exon,13
