,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,93463613,167.0,93463446,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93463613,,93463613,,Splice Junction ,1
1,Intron in a ncRNA,93463841,228.0,93463613,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93463842,,93463841,,Splice Junction ,2
2,Exon in a ncRNA,93463878,36.0,93463842,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93463878,,93463878,,Splice Junction ,3
3,Intron in a ncRNA,93464314,436.0,93463878,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93464315,,93464314,,Splice Junction ,4
4,Exon in a ncRNA,93464382,67.0,93464315,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93464382,,93464382,,Splice Junction ,5
5,Intron in a ncRNA,93464917,535.0,93464382,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93464918,,93464917,,Splice Junction ,6
6,Exon in a ncRNA,93464965,47.0,93464918,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93464965,,93464965,,Splice Junction ,7
7,Intron in a ncRNA,93465408,443.0,93464965,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93465409,,93465408,,Splice Junction ,8
8,Exon in a ncRNA,93465457,48.0,93465409,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93465457,,93465457,,Splice Junction ,9
9,Intron in a ncRNA,93466251,794.0,93465457,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93466252,,93466251,,Splice Junction ,10
10,Exon in a ncRNA,93466287,35.0,93466252,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93466287,,93466287,,Splice Junction ,11
11,Intron in a ncRNA,93466514,227.0,93466287,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93466515,,93466514,,Splice Junction ,12
12,Exon in a ncRNA,93466671,156.0,93466515,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93466671,,93466671,,Splice Junction ,13
13,Intron in a ncRNA,93467789,1118.0,93466671,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93467790,,93467789,,Splice Junction ,14
14,Exon in a ncRNA,93467826,36.0,93467790,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93467826,,93467826,,Splice Junction ,15
15,Intron in a ncRNA,93469305,1479.0,93467826,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93469306,,93469305,,Splice Junction ,16
16,Exon in a ncRNA,93469470,164.0,93469306,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93469470,,93469470,,Splice Junction ,17
17,Intron in a ncRNA,93469858,388.0,93469470,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93469859,,93469858,,Splice Junction ,18
18,Exon in a ncRNA,93469917,58.0,93469859,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93469917,,93469917,,Splice Junction ,19
19,Intron in a ncRNA,93470228,311.0,93469917,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93470229,,93470228,,Splice Junction ,20
20,Exon in a ncRNA,93470405,176.0,93470229,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93470405,,93470405,,Splice Junction ,21
21,Intron in a ncRNA,93471273,868.0,93470405,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93471274,,93471273,,Splice Junction ,22
22,Exon in a ncRNA,93471665,391.0,93471274,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93471665,,93471665,,Splice Junction ,23
23,Intron in a ncRNA,93472401,736.0,93471665,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93472402,,93472401,,Splice Junction ,24
24,Exon in a ncRNA,93472497,95.0,93472402,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,93472497,,93472497,,Splice Junction ,25
25,Intron in a ncRNA,93474486,1989.0,93472497,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,93474487,,93474486,,Splice Junction ,26
26,Exon in a ncRNA,93474703,216.0,93474487,14.0,Exon,14
