,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,58554940,1091.0,58553849,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58554940,,58554940,,Splice Junction ,1
1,Intron in a ncRNA,58555085,145.0,58554940,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58555086,,58555085,,Splice Junction ,2
2,Exon in a ncRNA,58555221,135.0,58555086,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58555221,,58555221,,Splice Junction ,3
3,Intron in a ncRNA,58557272,2051.0,58555221,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58557273,,58557272,,Splice Junction ,4
4,Exon in a ncRNA,58557406,133.0,58557273,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58557406,,58557406,,Splice Junction ,5
5,Intron in a ncRNA,58559081,1675.0,58557406,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58559082,,58559081,,Splice Junction ,6
6,Exon in a ncRNA,58559263,181.0,58559082,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58559263,,58559263,,Splice Junction ,7
7,Intron in a ncRNA,58559891,628.0,58559263,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58559892,,58559891,,Splice Junction ,8
8,Exon in a ncRNA,58560042,150.0,58559892,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58560042,,58560042,,Splice Junction ,9
9,Intron in a ncRNA,58561825,1783.0,58560042,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58561826,,58561825,,Splice Junction ,10
10,Exon in a ncRNA,58562009,183.0,58561826,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58562009,,58562009,,Splice Junction ,11
11,Intron in a ncRNA,58562377,368.0,58562009,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58562378,,58562377,,Splice Junction ,12
12,Exon in a ncRNA,58562552,174.0,58562378,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58562552,,58562552,,Splice Junction ,13
13,Intron in a ncRNA,58564148,1596.0,58562552,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58564149,,58564148,,Splice Junction ,14
14,Exon in a ncRNA,58564251,102.0,58564149,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58564251,,58564251,,Splice Junction ,15
15,Intron in a ncRNA,58565860,1609.0,58564251,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58565861,,58565860,,Splice Junction ,16
16,Exon in a ncRNA,58565979,118.0,58565861,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58565979,,58565979,,Splice Junction ,17
17,Intron in a ncRNA,58566134,155.0,58565979,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58566135,,58566134,,Splice Junction ,18
18,Exon in a ncRNA,58566299,164.0,58566135,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58566299,,58566299,,Splice Junction ,19
19,Intron in a ncRNA,58568049,1750.0,58566299,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58568050,,58568049,,Splice Junction ,20
20,Exon in a ncRNA,58568299,249.0,58568050,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58568299,,58568299,,Splice Junction ,21
21,Intron in a ncRNA,58570891,2592.0,58568299,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58570892,,58570891,,Splice Junction ,22
22,Exon in a ncRNA,58571124,232.0,58570892,12.0,Exon,12
22,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58571124,,58571124,,Splice Junction ,23
23,Intron in a ncRNA,58571793,669.0,58571124,12.0,Intron,12
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58571794,,58571793,,Splice Junction ,24
24,Exon in a ncRNA,58571964,170.0,58571794,13.0,Exon,13
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58571964,,58571964,,Splice Junction ,25
25,Intron in a ncRNA,58572060,96.0,58571964,13.0,Intron,13
25,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58572061,,58572060,,Splice Junction ,26
26,Exon in a ncRNA,58572170,109.0,58572061,14.0,Exon,14
26,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58572170,,58572170,,Splice Junction ,27
27,Intron in a ncRNA,58572674,504.0,58572170,14.0,Intron,14
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58572675,,58572674,,Splice Junction ,28
28,Exon in a ncRNA,58572818,143.0,58572675,15.0,Exon,15
28,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58572818,,58572818,,Splice Junction ,29
29,Intron in a ncRNA,58573670,852.0,58572818,15.0,Intron,15
29,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58573671,,58573670,,Splice Junction ,30
30,Exon in a ncRNA,58573863,192.0,58573671,16.0,Exon,16
30,Splice Junction Exon in a ncRNA to Intron in a ncRNA,58573863,,58573863,,Splice Junction ,31
31,Intron in a ncRNA,58575403,1540.0,58573863,16.0,Intron,16
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,58575404,,58575403,,Splice Junction ,32
32,Exon in a ncRNA,58575524,120.0,58575404,17.0,Exon,17
