,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,46494708,216.0,46494492,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46494708,,46494708,,Splice Junction ,1
1,Intron in a ncRNA,46548315,53607.0,46494708,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46548316,,46548315,,Splice Junction ,2
2,Exon in a ncRNA,46548488,172.0,46548316,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46548488,,46548488,,Splice Junction ,3
3,Intron in a ncRNA,46591523,43035.0,46548488,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46591524,,46591523,,Splice Junction ,4
4,Exon in a ncRNA,46591599,75.0,46591524,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46591599,,46591599,,Splice Junction ,5
5,Intron in a ncRNA,46595643,4044.0,46591599,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46595644,,46595643,,Splice Junction ,6
6,Exon in a ncRNA,46596579,935.0,46595644,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46596579,,46596579,,Splice Junction ,7
7,Intron in a ncRNA,46600243,3664.0,46596579,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46600244,,46600243,,Splice Junction ,8
8,Exon in a ncRNA,46600359,115.0,46600244,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46600359,,46600359,,Splice Junction ,9
9,Intron in a ncRNA,46602498,2139.0,46600359,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46602499,,46602498,,Splice Junction ,10
10,Exon in a ncRNA,46602668,169.0,46602499,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46602668,,46602668,,Splice Junction ,11
11,Intron in a ncRNA,46603275,607.0,46602668,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46603276,,46603275,,Splice Junction ,12
12,Exon in a ncRNA,46603425,149.0,46603276,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46603425,,46603425,,Splice Junction ,13
13,Intron in a ncRNA,46604836,1411.0,46603425,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46604837,,46604836,,Splice Junction ,14
14,Exon in a ncRNA,46605006,169.0,46604837,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46605006,,46605006,,Splice Junction ,15
15,Intron in a ncRNA,46624468,19462.0,46605006,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46624469,,46624468,,Splice Junction ,16
16,Exon in a ncRNA,46624651,182.0,46624469,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46624651,,46624651,,Splice Junction ,17
17,Intron in a ncRNA,46640749,16098.0,46624651,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46640750,,46640749,,Splice Junction ,18
18,Exon in a ncRNA,46640929,179.0,46640750,10.0,Exon,10
18,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46640929,,46640929,,Splice Junction ,19
19,Intron in a ncRNA,46641931,1002.0,46640929,10.0,Intron,10
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46641932,,46641931,,Splice Junction ,20
20,Exon in a ncRNA,46643492,1560.0,46641932,11.0,Exon,11
20,Splice Junction Exon in a ncRNA to Intron in a ncRNA,46643492,,46643492,,Splice Junction ,21
21,Intron in a ncRNA,46645460,1968.0,46643492,11.0,Intron,11
21,Splice Junction Intron in a ncRNA to Exon in a ncRNA,46645461,,46645460,,Splice Junction ,22
22,Exon in a ncRNA,46646478,1017.0,46645461,12.0,Exon,12
