,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,61448100,269.0,61447831,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61448100,,61448100,,Splice Junction ,1
1,Intron in a ncRNA,61449224,1124.0,61448100,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61449225,,61449224,,Splice Junction ,2
2,Exon in a ncRNA,61449356,131.0,61449225,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61449356,,61449356,,Splice Junction ,3
3,Intron in a ncRNA,61451446,2090.0,61449356,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61451447,,61451446,,Splice Junction ,4
4,Exon in a ncRNA,61451521,74.0,61451447,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61451521,,61451521,,Splice Junction ,5
5,Intron in a ncRNA,61453768,2247.0,61451521,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61453769,,61453768,,Splice Junction ,6
6,Exon in a ncRNA,61453875,106.0,61453769,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61453875,,61453875,,Splice Junction ,7
7,Intron in a ncRNA,61482620,28745.0,61453875,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61482621,,61482620,,Splice Junction ,8
8,Exon in a ncRNA,61482674,53.0,61482621,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61482674,,61482674,,Splice Junction ,9
9,Intron in a ncRNA,61486257,3583.0,61482674,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61486258,,61486257,,Splice Junction ,10
10,Exon in a ncRNA,61486298,40.0,61486258,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61486298,,61486298,,Splice Junction ,11
11,Intron in a ncRNA,61497161,10863.0,61486298,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61497162,,61497161,,Splice Junction ,12
12,Exon in a ncRNA,61497241,79.0,61497162,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,61497241,,61497241,,Splice Junction ,13
13,Intron in a ncRNA,61500735,3494.0,61497241,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,61500736,,61500735,,Splice Junction ,14
