,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,130629648,728.0,130628920,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130629648,,130629648,,Splice Junction ,1
1,Intron in a ncRNA,130630477,829.0,130629648,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130630478,,130630477,,Splice Junction ,2
2,Exon in a ncRNA,130630594,116.0,130630478,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130630594,,130630594,,Splice Junction ,3
3,Intron in a ncRNA,130668810,38216.0,130630594,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130668811,,130668810,,Splice Junction ,4
4,Exon in a ncRNA,130668868,57.0,130668811,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130668868,,130668868,,Splice Junction ,5
5,Intron in a ncRNA,130791302,122434.0,130668868,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130791303,,130791302,,Splice Junction ,6
6,Exon in a ncRNA,130791376,73.0,130791303,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,130791376,,130791376,,Splice Junction ,7
7,Intron in a ncRNA,130791500,124.0,130791376,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,130791501,,130791500,,Splice Junction ,8
8,Exon in a ncRNA,130791789,288.0,130791501,5.0,Exon,5
