,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,74063188,373.0,74062815,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,74063188,,74063188,,Splice Junction ,1
1,Intron in a ncRNA,74064754,1566.0,74063188,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,74064755,,74064754,,Splice Junction ,2
2,Exon in a ncRNA,74064943,188.0,74064755,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,74064943,,74064943,,Splice Junction ,3
3,Intron in a ncRNA,74065037,94.0,74064943,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,74065038,,74065037,,Splice Junction ,4
4,Exon in a ncRNA,74065189,151.0,74065038,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,74065189,,74065189,,Splice Junction ,5
5,Intron in a ncRNA,74066454,1265.0,74065189,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,74066455,,74066454,,Splice Junction ,6
6,Exon in a ncRNA,74066635,180.0,74066455,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,74066635,,74066635,,Splice Junction ,7
7,Intron in a ncRNA,74068136,1501.0,74066635,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,74068137,,74068136,,Splice Junction ,8
8,Exon in a ncRNA,74068246,109.0,74068137,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,74068246,,74068246,,Splice Junction ,9
9,Intron in a ncRNA,74069691,1445.0,74068246,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,74069692,,74069691,,Splice Junction ,10
10,Exon in a ncRNA,74069885,193.0,74069692,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,74069885,,74069885,,Splice Junction ,11
11,Intron in a ncRNA,74072427,2542.0,74069885,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,74072428,,74072427,,Splice Junction ,12
12,Exon in a ncRNA,74072737,309.0,74072428,7.0,Exon,7
