,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,90303489,125.0,90303364,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,90303489,,90303489,,Splice Junction ,1
1,Intron in a ncRNA,90397883,94394.0,90303489,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,90397884,,90397883,,Splice Junction ,2
2,Exon in a ncRNA,90397975,91.0,90397884,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,90397975,,90397975,,Splice Junction ,3
3,Intron in a ncRNA,90398868,893.0,90397975,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,90398869,,90398868,,Splice Junction ,4
4,Exon in a ncRNA,90398971,102.0,90398869,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,90398971,,90398971,,Splice Junction ,5
5,Intron in a ncRNA,90416439,17468.0,90398971,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,90416440,,90416439,,Splice Junction ,6
6,Exon in a ncRNA,90416482,42.0,90416440,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,90416482,,90416482,,Splice Junction ,7
7,Intron in a ncRNA,90420248,3766.0,90416482,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,90420249,,90420248,,Splice Junction ,8
8,Exon in a ncRNA,90420345,96.0,90420249,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,90420345,,90420345,,Splice Junction ,9
9,Intron in a ncRNA,90420928,583.0,90420345,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,90420929,,90420928,,Splice Junction ,10
10,Exon in a ncRNA,90421089,160.0,90420929,6.0,Exon,6
