,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,115219717,538.0,115219179,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,115219717,,115219717,,Splice Junction ,1
1,Intron in a ncRNA,115220970,1253.0,115219717,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,115220971,,115220970,,Splice Junction ,2
2,Exon in a ncRNA,115221003,32.0,115220971,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,115221003,,115221003,,Splice Junction ,3
3,Intron in a ncRNA,115464692,243689.0,115221003,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,115464693,,115464692,,Splice Junction ,4
4,Exon in a ncRNA,115464751,58.0,115464693,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,115464751,,115464751,,Splice Junction ,5
5,Intron in a ncRNA,116066813,602062.0,115464751,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,116066814,,116066813,,Splice Junction ,6
6,Exon in a ncRNA,116066929,115.0,116066814,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,116066929,,116066929,,Splice Junction ,7
7,Intron in a ncRNA,116101391,34462.0,116066929,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,116101392,,116101391,,Splice Junction ,8
8,Exon in a ncRNA,116101488,96.0,116101392,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,116101488,,116101488,,Splice Junction ,9
9,Intron in a ncRNA,116257084,155596.0,116101488,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,116257085,,116257084,,Splice Junction ,10
10,Exon in a ncRNA,116257180,95.0,116257085,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,116257180,,116257180,,Splice Junction ,11
11,Intron in a ncRNA,116283472,26292.0,116257180,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,116283473,,116283472,,Splice Junction ,12
12,Exon in a ncRNA,116283548,75.0,116283473,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,116283548,,116283548,,Splice Junction ,13
13,Intron in a ncRNA,116336688,53140.0,116283548,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,116336689,,116336688,,Splice Junction ,14
14,Exon in a ncRNA,116337819,1130.0,116336689,8.0,Exon,8
