,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,45022921,295.0,45022626,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,45022921,,45022921,,Splice Junction ,1
1,Intron in a ncRNA,45023419,498.0,45022921,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,45023420,,45023419,,Splice Junction ,2
2,Exon in a ncRNA,45023645,225.0,45023420,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,45023645,,45023645,,Splice Junction ,3
3,Intron in a ncRNA,45023954,309.0,45023645,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,45023955,,45023954,,Splice Junction ,4
4,Exon in a ncRNA,45024025,70.0,45023955,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,45024025,,45024025,,Splice Junction ,5
5,Intron in a ncRNA,45025618,1593.0,45024025,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,45025619,,45025618,,Splice Junction ,6
6,Exon in a ncRNA,45025696,77.0,45025619,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,45025696,,45025696,,Splice Junction ,7
7,Intron in a ncRNA,45026122,426.0,45025696,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,45026123,,45026122,,Splice Junction ,8
8,Exon in a ncRNA,45026259,136.0,45026123,5.0,Exon,5
