,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,26168473,819.0,26167654,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26168473,,26168473,,Splice Junction ,1
1,Intron in a ncRNA,26172427,3954.0,26168473,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26172428,,26172427,,Splice Junction ,2
2,Exon in a ncRNA,26172536,108.0,26172428,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26172536,,26172536,,Splice Junction ,3
3,Intron in a ncRNA,26172767,231.0,26172536,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26172768,,26172767,,Splice Junction ,4
4,Exon in a ncRNA,26172868,100.0,26172768,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26172868,,26172868,,Splice Junction ,5
5,Intron in a ncRNA,26180083,7215.0,26172868,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26180084,,26180083,,Splice Junction ,6
6,Exon in a ncRNA,26180159,75.0,26180084,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26180159,,26180159,,Splice Junction ,7
7,Intron in a ncRNA,26189757,9598.0,26180159,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26189758,,26189757,,Splice Junction ,8
8,Exon in a ncRNA,26189869,111.0,26189758,5.0,Exon,5
