,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,18416772,2197.0,18414575,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18416772,,18416772,,Splice Junction ,1
1,Intron in a ncRNA,18417901,1129.0,18416772,1.0,Intron,1
1,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18417902,,18417901,,Splice Junction ,2
2,Exon in a ncRNA,18417995,93.0,18417902,2.0,Exon,2
2,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18417995,,18417995,,Splice Junction ,3
3,Intron in a ncRNA,18418658,663.0,18417995,2.0,Intron,2
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18418659,,18418658,,Splice Junction ,4
4,Exon in a ncRNA,18419084,425.0,18418659,3.0,Exon,3
4,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18419084,,18419084,,Splice Junction ,5
5,Intron in a ncRNA,18420497,1413.0,18419084,3.0,Intron,3
5,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18420498,,18420497,,Splice Junction ,6
6,Exon in a ncRNA,18420787,289.0,18420498,4.0,Exon,4
6,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18420787,,18420787,,Splice Junction ,7
7,Intron in a ncRNA,18422794,2007.0,18420787,4.0,Intron,4
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18422795,,18422794,,Splice Junction ,8
8,Exon in a ncRNA,18422988,193.0,18422795,5.0,Exon,5
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18422988,,18422988,,Splice Junction ,9
9,Intron in a ncRNA,18431885,8897.0,18422988,5.0,Intron,5
9,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18431886,,18431885,,Splice Junction ,10
10,Exon in a ncRNA,18432061,175.0,18431886,6.0,Exon,6
10,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18432061,,18432061,,Splice Junction ,11
11,Intron in a ncRNA,18435818,3757.0,18432061,6.0,Intron,6
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18435819,,18435818,,Splice Junction ,12
12,Exon in a ncRNA,18435911,92.0,18435819,7.0,Exon,7
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18435911,,18435911,,Splice Junction ,13
13,Intron in a ncRNA,18436024,113.0,18435911,7.0,Intron,7
13,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18436025,,18436024,,Splice Junction ,14
14,Exon in a ncRNA,18436216,191.0,18436025,8.0,Exon,8
14,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18436216,,18436216,,Splice Junction ,15
15,Intron in a ncRNA,18436659,443.0,18436216,8.0,Intron,8
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18436660,,18436659,,Splice Junction ,16
16,Exon in a ncRNA,18436705,45.0,18436660,9.0,Exon,9
16,Splice Junction Exon in a ncRNA to Intron in a ncRNA,18436705,,18436705,,Splice Junction ,17
17,Intron in a ncRNA,18444239,7534.0,18436705,9.0,Intron,9
17,Splice Junction Intron in a ncRNA to Exon in a ncRNA,18444240,,18444239,,Splice Junction ,18
18,Exon in a ncRNA,18445234,994.0,18444240,10.0,Exon,10
