,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,26839358,93.0,26839265,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26839358,,26839358,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26839358,,26839358,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26839358,,26839358,,Splice Junction ,1
2,Intron in a ncRNA,26839901,543.0,26839358,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26839901,,26839901,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26839902,,26839901,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26839902,,26839902,,Splice Junction ,4
4,Exon in a ncRNA,26840029,127.0,26839902,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26840029,,26840029,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26840029,,26840029,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26840029,,26840029,,Splice Junction ,3
6,Intron in a ncRNA,26846477,6448.0,26840029,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26846477,,26846477,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26846478,,26846477,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26846478,,26846478,,Splice Junction ,8
8,Exon in a ncRNA,26846614,136.0,26846478,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26846614,,26846614,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26846614,,26846614,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26846614,,26846614,,Splice Junction ,5
10,Intron in a ncRNA,26851120,4506.0,26846614,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26851120,,26851120,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26851121,,26851120,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26851121,,26851121,,Splice Junction ,12
12,Exon in a ncRNA,26851296,175.0,26851121,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26851296,,26851296,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26851296,,26851296,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26851296,,26851296,,Splice Junction ,7
14,Intron in a ncRNA,26853136,1840.0,26851296,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,26853136,,26853136,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,26853137,,26853136,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,26853137,,26853137,,Splice Junction ,16
16,Exon in a ncRNA,26853222,85.0,26853137,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,26853222,,26853222,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,26853222,,26853222,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,26853222,,26853222,,Splice Junction ,9
