,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,73249386,1416.0,73247970,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,73249386,,73249386,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,73249386,,73249386,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,73249386,,73249386,,Splice Junction ,1
2,Intron in a ncRNA,73251429,2043.0,73249386,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,73251429,,73251429,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,73251430,,73251429,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,73251430,,73251430,,Splice Junction ,4
4,Exon in a ncRNA,73251675,245.0,73251430,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,73251675,,73251675,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,73251675,,73251675,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,73251675,,73251675,,Splice Junction ,3
6,Intron in a ncRNA,73494175,242500.0,73251675,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,73494175,,73494175,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,73494176,,73494175,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,73494176,,73494176,,Splice Junction ,8
8,Exon in a ncRNA,73494245,69.0,73494176,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,73494245,,73494245,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,73494245,,73494245,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,73494245,,73494245,,Splice Junction ,5
10,Intron in a ncRNA,73500227,5982.0,73494245,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,73500227,,73500227,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,73500228,,73500227,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,73500228,,73500228,,Splice Junction ,12
12,Exon in a ncRNA,73500329,101.0,73500228,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,73500329,,73500329,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,73500329,,73500329,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,73500329,,73500329,,Splice Junction ,7
14,Intron in a ncRNA,73500764,435.0,73500329,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,73500764,,73500764,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,73500765,,73500764,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,73500765,,73500765,,Splice Junction ,16
16,Exon in a ncRNA,73500920,155.0,73500765,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,73500920,,73500920,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,73500920,,73500920,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,73500920,,73500920,,Splice Junction ,9
18,Intron in a ncRNA,73501535,615.0,73500920,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,73501535,,73501535,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,73501536,,73501535,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,73501536,,73501536,,Splice Junction ,20
20,Exon in a ncRNA,73501683,147.0,73501536,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,73501683,,73501683,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,73501683,,73501683,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,73501683,,73501683,,Splice Junction ,11
22,Intron in a ncRNA,73513185,11502.0,73501683,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,73513185,,73513185,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,73513186,,73513185,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,73513186,,73513186,,Splice Junction ,24
24,Exon in a ncRNA,73513409,223.0,73513186,7.0,Exon,7
