,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,30938498,182.0,30938316,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,30938498,,30938498,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,30938498,,30938498,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30938498,,30938498,,Splice Junction ,1
2,Intron in a ncRNA,30939869,1371.0,30938498,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,30939869,,30939869,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30939870,,30939869,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,30939870,,30939870,,Splice Junction ,4
4,Exon in a ncRNA,30939917,47.0,30939870,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,30939917,,30939917,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,30939917,,30939917,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30939917,,30939917,,Splice Junction ,3
6,Intron in a ncRNA,31008421,68504.0,30939917,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,31008421,,31008421,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,31008422,,31008421,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,31008422,,31008422,,Splice Junction ,8
8,Exon in a ncRNA,31008545,123.0,31008422,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,31008545,,31008545,,Splice Junction ,9
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,31008545,,31008545,,Splice Junction ,5
10,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,31040777,,31008545,,Splice Junction ,11
10,Intron in a ncRNA,31040777,32232.0,31008545,3.0,Intron,3
9,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,31008545,,31040777,,Splice Junction ,10
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,31040778,,31040777,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,31040778,,31040778,,Splice Junction ,12
12,Exon in a ncRNA,31040873,95.0,31040778,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,31040873,,31040873,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,31040873,,31040873,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,31040873,,31040873,,Splice Junction ,7
14,Intron in a ncRNA,31042603,1730.0,31040873,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,31042603,,31042603,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,31042604,,31042603,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,31042604,,31042604,,Splice Junction ,16
16,Exon in a ncRNA,31042759,155.0,31042604,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,31042759,,31042759,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,31042759,,31042759,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,31042759,,31042759,,Splice Junction ,9
18,Intron in a ncRNA,31060059,17300.0,31042759,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,31060059,,31060059,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,31060060,,31060059,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,31060060,,31060060,,Splice Junction ,20
20,Exon in a ncRNA,31065209,5149.0,31060060,6.0,Exon,6
