,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,21414032,485.0,21413547,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21414032,,21414032,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21414032,,21414032,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21414032,,21414032,,Splice Junction ,1
2,Intron in a ncRNA,21414283,251.0,21414032,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21414283,,21414283,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21414284,,21414283,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21414284,,21414284,,Splice Junction ,4
4,Exon in a ncRNA,21414927,643.0,21414284,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21414927,,21414927,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21414927,,21414927,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21414927,,21414927,,Splice Junction ,3
6,Intron in a ncRNA,21846465,431538.0,21414927,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21846465,,21846465,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21846466,,21846465,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21846466,,21846466,,Splice Junction ,8
8,Exon in a ncRNA,21846535,69.0,21846466,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21846535,,21846535,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21846535,,21846535,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21846535,,21846535,,Splice Junction ,5
10,Intron in a ncRNA,21847303,768.0,21846535,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21847303,,21847303,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21847304,,21847303,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21847304,,21847304,,Splice Junction ,12
12,Exon in a ncRNA,21847993,689.0,21847304,4.0,Exon,4
