,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,50907195,261.0,50906934,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,50907195,,50907195,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,50907195,,50907195,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50907195,,50907195,,Splice Junction ,1
2,Intron in a ncRNA,50941134,33939.0,50907195,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,50941134,,50941134,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,50941135,,50941134,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,50941135,,50941135,,Splice Junction ,4
4,Exon in a ncRNA,50941351,216.0,50941135,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,50941351,,50941351,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,50941351,,50941351,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50941351,,50941351,,Splice Junction ,3
6,Intron in a ncRNA,50956258,14907.0,50941351,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,50956258,,50956258,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,50956259,,50956258,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,50956259,,50956259,,Splice Junction ,8
8,Exon in a ncRNA,50956337,78.0,50956259,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,50956337,,50956337,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,50956337,,50956337,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50956337,,50956337,,Splice Junction ,5
10,Intron in a ncRNA,50957391,1054.0,50956337,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,50957391,,50957391,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,50957392,,50957391,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,50957392,,50957392,,Splice Junction ,12
12,Exon in a ncRNA,50957473,81.0,50957392,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50957473,,50957473,,Splice Junction ,13
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,50957473,,50957473,,Splice Junction ,7
14,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,51001039,,50957473,,Splice Junction ,15
14,Intron in a ncRNA,51001039,43566.0,50957473,4.0,Intron,4
13,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,50957473,,51001039,,Splice Junction ,14
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,51001040,,51001039,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,51001040,,51001040,,Splice Junction ,16
16,Exon in a ncRNA,51001129,89.0,51001040,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,51001129,,51001129,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,51001129,,51001129,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,51001129,,51001129,,Splice Junction ,9
18,Intron in a ncRNA,51005262,4133.0,51001129,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,51005262,,51005262,,Splice Junction ,19
