,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,2966876,1217.0,2965659,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,2966876,,2966876,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,2966876,,2966876,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,2966876,,2966876,,Splice Junction ,1
2,Intron in a ncRNA,2972487,5611.0,2966876,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,2972487,,2972487,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,2972488,,2972487,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,2972488,,2972488,,Splice Junction ,4
4,Exon in a ncRNA,2972545,57.0,2972488,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,2972545,,2972545,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,2972545,,2972545,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,2972545,,2972545,,Splice Junction ,3
6,Intron in a ncRNA,2973008,463.0,2972545,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,2973008,,2973008,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,2973009,,2973008,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,2973009,,2973009,,Splice Junction ,8
8,Exon in a ncRNA,2973999,990.0,2973009,3.0,Exon,3
