,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,5734881,316.0,5734565,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,5734881,,5734881,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,5734881,,5734881,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,5734881,,5734881,,Splice Junction ,1
2,Intron in a ncRNA,5751491,16610.0,5734881,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,5751491,,5751491,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,5751492,,5751491,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,5751492,,5751492,,Splice Junction ,4
4,Exon in a ncRNA,5751626,134.0,5751492,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,5751626,,5751626,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,5751626,,5751626,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,5751626,,5751626,,Splice Junction ,3
6,Intron in a ncRNA,5754355,2729.0,5751626,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,5754355,,5754355,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,5754356,,5754355,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,5754356,,5754356,,Splice Junction ,8
8,Exon in a ncRNA,5754480,124.0,5754356,3.0,Exon,3
