,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,230203153,198.0,230202955,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,230203153,,230203153,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,230203153,,230203153,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230203153,,230203153,,Splice Junction ,1
2,Intron in a ncRNA,230338881,135728.0,230203153,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,230338881,,230338881,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230338882,,230338881,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,230338882,,230338882,,Splice Junction ,4
4,Exon in a ncRNA,230339036,154.0,230338882,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,230339036,,230339036,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,230339036,,230339036,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230339036,,230339036,,Splice Junction ,3
6,Intron in a ncRNA,230371758,32722.0,230339036,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,230371758,,230371758,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230371759,,230371758,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,230371759,,230371759,,Splice Junction ,8
8,Exon in a ncRNA,230371858,99.0,230371759,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,230371858,,230371858,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,230371858,,230371858,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230371858,,230371858,,Splice Junction ,5
10,Intron in a ncRNA,230372097,239.0,230371858,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,230372097,,230372097,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230372098,,230372097,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,230372098,,230372098,,Splice Junction ,12
12,Exon in a ncRNA,230372166,68.0,230372098,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,230372166,,230372166,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,230372166,,230372166,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230372166,,230372166,,Splice Junction ,7
14,Intron in a ncRNA,230372404,238.0,230372166,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,230372404,,230372404,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230372405,,230372404,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,230372405,,230372405,,Splice Junction ,16
16,Exon in a ncRNA,230372471,66.0,230372405,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,230372471,,230372471,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,230372471,,230372471,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230372471,,230372471,,Splice Junction ,9
18,Intron in a ncRNA,230379050,6579.0,230372471,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,230379050,,230379050,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230379051,,230379050,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,230379051,,230379051,,Splice Junction ,20
20,Exon in a ncRNA,230379173,122.0,230379051,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,230379173,,230379173,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,230379173,,230379173,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,230379173,,230379173,,Splice Junction ,11
22,Intron in a ncRNA,230381807,2634.0,230379173,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,230381807,,230381807,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,230381808,,230381807,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,230381808,,230381808,,Splice Junction ,24
24,Exon in a ncRNA,230381896,88.0,230381808,7.0,Exon,7
