,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,132470421,799.0,132469622,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,132470421,,132470421,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,132470421,,132470421,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,132470421,,132470421,,Splice Junction ,1
2,Intron in a ncRNA,132481201,10780.0,132470421,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,132481201,,132481201,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,132481202,,132481201,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,132481202,,132481202,,Splice Junction ,4
4,Exon in a ncRNA,132481338,136.0,132481202,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,132481338,,132481338,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,132481338,,132481338,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,132481338,,132481338,,Splice Junction ,3
6,Intron in a ncRNA,132498184,16846.0,132481338,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,132498184,,132498184,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,132498185,,132498184,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,132498185,,132498185,,Splice Junction ,8
8,Exon in a ncRNA,132498322,137.0,132498185,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,132498322,,132498322,,Splice Junction ,9
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,132498322,,132498322,,Splice Junction ,5
10,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,132500234,,132498322,,Splice Junction ,11
10,Intron in a ncRNA,132500234,1912.0,132498322,3.0,Intron,3
9,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,132498322,,132500234,,Splice Junction ,10
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,132500235,,132500234,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,132500235,,132500235,,Splice Junction ,12
12,Exon in a ncRNA,132500389,154.0,132500235,4.0,Exon,4
