,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,30919152,274.0,30918878,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,30919152,,30919152,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,30919152,,30919152,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30919152,,30919152,,Splice Junction ,1
2,Intron in a ncRNA,30922904,3752.0,30919152,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,30922904,,30922904,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30922905,,30922904,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,30922905,,30922905,,Splice Junction ,4
4,Exon in a ncRNA,30922976,71.0,30922905,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,30922976,,30922976,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,30922976,,30922976,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30922976,,30922976,,Splice Junction ,3
6,Intron in a ncRNA,30925691,2715.0,30922976,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,30925691,,30925691,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30925692,,30925691,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,30925692,,30925692,,Splice Junction ,8
8,Exon in a ncRNA,30925789,97.0,30925692,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30925789,,30925789,,Splice Junction ,9
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30925789,,30925789,,Splice Junction ,5
10,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,30926371,,30925789,,Splice Junction ,11
10,Intron in a ncRNA,30926371,582.0,30925789,3.0,Intron,3
9,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,30925789,,30926371,,Splice Junction ,10
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,30926372,,30926371,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,30926372,,30926372,,Splice Junction ,12
12,Exon in a ncRNA,30926626,254.0,30926372,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,30926626,,30926626,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,30926626,,30926626,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,30926626,,30926626,,Splice Junction ,7
14,Intron in a ncRNA,30927281,655.0,30926626,4.0,Intron,4
