,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,128903244,410.0,128902834,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,128903244,,128903244,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,128903244,,128903244,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,128903244,,128903244,,Splice Junction ,1
2,Intron in a ncRNA,128951752,48508.0,128903244,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,128951752,,128951752,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,128951753,,128951752,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,128951753,,128951753,,Splice Junction ,4
4,Exon in a ncRNA,128951922,169.0,128951753,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,128951922,,128951922,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,128951922,,128951922,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,128951922,,128951922,,Splice Junction ,3
6,Intron in a ncRNA,128996148,44226.0,128951922,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,128996148,,128996148,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,128996149,,128996148,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,128996149,,128996149,,Splice Junction ,8
8,Exon in a ncRNA,128996450,301.0,128996149,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,128996450,,128996450,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,128996450,,128996450,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,128996450,,128996450,,Splice Junction ,5
10,Intron in a ncRNA,129001406,4956.0,128996450,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,129001406,,129001406,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129001407,,129001406,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,129001407,,129001407,,Splice Junction ,12
12,Exon in a ncRNA,129001537,130.0,129001407,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129001537,,129001537,,Splice Junction ,13
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129001537,,129001537,,Splice Junction ,7
14,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,129082404,,129001537,,Splice Junction ,15
14,Intron in a ncRNA,129082404,80867.0,129001537,4.0,Intron,4
13,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,129001537,,129082404,,Splice Junction ,14
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129082405,,129082404,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,129082405,,129082405,,Splice Junction ,16
16,Exon in a ncRNA,129082518,113.0,129082405,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,129082518,,129082518,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,129082518,,129082518,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129082518,,129082518,,Splice Junction ,9
18,Intron in a ncRNA,129108762,26244.0,129082518,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,129108762,,129108762,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129108763,,129108762,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,129108763,,129108763,,Splice Junction ,20
20,Exon in a ncRNA,129108900,137.0,129108763,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,129108900,,129108900,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,129108900,,129108900,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129108900,,129108900,,Splice Junction ,11
22,Intron in a ncRNA,129111614,2714.0,129108900,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,129111614,,129111614,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129111615,,129111614,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,129111615,,129111615,,Splice Junction ,24
24,Exon in a ncRNA,129111819,204.0,129111615,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,129111819,,129111819,,Splice Junction ,25
25,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,129111819,,129111819,,Splice Junction ,26
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,129111819,,129111819,,Splice Junction ,13
26,Intron in a ncRNA,129113224,1405.0,129111819,7.0,Intron,7
26,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,129113224,,129113224,,Splice Junction ,27
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,129113225,,129113224,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,129113225,,129113225,,Splice Junction ,28
28,Exon in a ncRNA,129113499,274.0,129113225,8.0,Exon,8
