,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,35641871,133.0,35641738,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,35641871,,35641871,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,35641871,,35641871,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,35641871,,35641871,,Splice Junction ,1
2,Intron in a ncRNA,35646318,4447.0,35641871,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,35646318,,35646318,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,35646319,,35646318,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,35646319,,35646319,,Splice Junction ,4
4,Exon in a ncRNA,35646430,111.0,35646319,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,35646430,,35646430,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,35646430,,35646430,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,35646430,,35646430,,Splice Junction ,3
6,Intron in a ncRNA,35687111,40681.0,35646430,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,35687111,,35687111,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,35687112,,35687111,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,35687112,,35687112,,Splice Junction ,8
8,Exon in a ncRNA,35687365,253.0,35687112,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,35687365,,35687365,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,35687365,,35687365,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,35687365,,35687365,,Splice Junction ,5
10,Intron in a ncRNA,35696762,9397.0,35687365,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,35696762,,35696762,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,35696763,,35696762,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,35696763,,35696763,,Splice Junction ,12
12,Exon in a ncRNA,35696810,47.0,35696763,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,35696810,,35696810,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,35696810,,35696810,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,35696810,,35696810,,Splice Junction ,7
14,Intron in a ncRNA,35715940,19130.0,35696810,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,35715940,,35715940,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,35715941,,35715940,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,35715941,,35715941,,Splice Junction ,16
16,Exon in a ncRNA,35716059,118.0,35715941,5.0,Exon,5
