,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,151187185,371.0,151186814,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151187185,,151187185,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151187185,,151187185,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151187185,,151187185,,Splice Junction ,1
2,Intron in a ncRNA,151197224,10039.0,151187185,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151197224,,151197224,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151197225,,151197224,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151197225,,151197225,,Splice Junction ,4
4,Exon in a ncRNA,151197310,85.0,151197225,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151197310,,151197310,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151197310,,151197310,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151197310,,151197310,,Splice Junction ,3
6,Intron in a ncRNA,151198768,1458.0,151197310,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151198768,,151198768,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151198769,,151198768,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151198769,,151198769,,Splice Junction ,8
8,Exon in a ncRNA,151198820,51.0,151198769,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151198820,,151198820,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151198820,,151198820,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151198820,,151198820,,Splice Junction ,5
10,Intron in a ncRNA,151198907,87.0,151198820,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151198907,,151198907,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151198908,,151198907,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151198908,,151198908,,Splice Junction ,12
12,Exon in a ncRNA,151198962,54.0,151198908,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151198962,,151198962,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151198962,,151198962,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151198962,,151198962,,Splice Junction ,7
14,Intron in a ncRNA,151203896,4934.0,151198962,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151203896,,151203896,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151203897,,151203896,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151203897,,151203897,,Splice Junction ,16
16,Exon in a ncRNA,151204022,125.0,151203897,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151204022,,151204022,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151204022,,151204022,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151204022,,151204022,,Splice Junction ,9
18,Intron in a ncRNA,151206768,2746.0,151204022,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151206768,,151206768,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151206769,,151206768,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151206769,,151206769,,Splice Junction ,20
20,Exon in a ncRNA,151206870,101.0,151206769,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151206870,,151206870,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151206870,,151206870,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151206870,,151206870,,Splice Junction ,11
22,Intron in a ncRNA,151208979,2109.0,151206870,6.0,Intron,6
22,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151208979,,151208979,,Splice Junction ,23
23,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151208980,,151208979,,Splice Junction ,12
23,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151208980,,151208980,,Splice Junction ,24
24,Exon in a ncRNA,151209117,137.0,151208980,7.0,Exon,7
24,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151209117,,151209117,,Splice Junction ,25
25,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151209117,,151209117,,Splice Junction ,13
26,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151226784,,151209117,,Splice Junction ,27
26,Intron in a ncRNA,151226784,17667.0,151209117,7.0,Intron,7
25,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151209117,,151226784,,Splice Junction ,26
27,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151226785,,151226784,,Splice Junction ,14
27,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151226785,,151226785,,Splice Junction ,28
28,Exon in a ncRNA,151226897,112.0,151226785,8.0,Exon,8
28,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,151226897,,151226897,,Splice Junction ,29
29,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,151226897,,151226897,,Splice Junction ,30
29,Splice Junction Exon in a ncRNA to Intron in a ncRNA,151226897,,151226897,,Splice Junction ,15
30,Intron in a ncRNA,151239711,12814.0,151226897,8.0,Intron,8
30,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,151239711,,151239711,,Splice Junction ,31
31,Splice Junction Intron in a ncRNA to Exon in a ncRNA,151239712,,151239711,,Splice Junction ,16
31,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,151239712,,151239712,,Splice Junction ,32
32,Exon in a ncRNA,151239804,92.0,151239712,9.0,Exon,9
