,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,21342085,144.0,21341941,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21342085,,21342085,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21342085,,21342085,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21342085,,21342085,,Splice Junction ,1
2,Intron in a ncRNA,21405792,63707.0,21342085,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21405792,,21405792,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21405793,,21405792,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21405793,,21405793,,Splice Junction ,4
4,Exon in a ncRNA,21405869,76.0,21405793,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21405869,,21405869,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21405869,,21405869,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21405869,,21405869,,Splice Junction ,3
6,Intron in a ncRNA,21459785,53916.0,21405869,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21459785,,21459785,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21459786,,21459785,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21459786,,21459786,,Splice Junction ,8
8,Exon in a ncRNA,21459852,66.0,21459786,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21459852,,21459852,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21459852,,21459852,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21459852,,21459852,,Splice Junction ,5
10,Intron in a ncRNA,21461890,2038.0,21459852,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21461890,,21461890,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21461891,,21461890,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21461891,,21461891,,Splice Junction ,12
12,Exon in a ncRNA,21461975,84.0,21461891,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,21461975,,21461975,,Splice Junction ,13
13,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,21461975,,21461975,,Splice Junction ,14
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,21461975,,21461975,,Splice Junction ,7
14,Intron in a ncRNA,21491428,29453.0,21461975,4.0,Intron,4
14,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,21491428,,21491428,,Splice Junction ,15
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,21491429,,21491428,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,21491429,,21491429,,Splice Junction ,16
16,Exon in a ncRNA,21491617,188.0,21491429,5.0,Exon,5
