,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,89497753,379.0,89497374,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,89497753,,89497753,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,89497753,,89497753,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,89497753,,89497753,,Splice Junction ,1
2,Intron in a ncRNA,89510646,12893.0,89497753,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,89510646,,89510646,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,89510647,,89510646,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,89510647,,89510647,,Splice Junction ,4
4,Exon in a ncRNA,89510799,152.0,89510647,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,89510799,,89510799,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,89510799,,89510799,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,89510799,,89510799,,Splice Junction ,3
6,Intron in a ncRNA,89519664,8865.0,89510799,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,89519664,,89519664,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,89519665,,89519664,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,89519665,,89519665,,Splice Junction ,8
8,Exon in a ncRNA,89520902,1237.0,89519665,3.0,Exon,3
