,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,14143991,163.0,14143828,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,14143991,,14143991,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,14143991,,14143991,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14143991,,14143991,,Splice Junction ,1
2,Intron in a ncRNA,14270932,126941.0,14143991,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,14270932,,14270932,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14270933,,14270932,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,14270933,,14270933,,Splice Junction ,4
4,Exon in a ncRNA,14271008,75.0,14270933,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,14271008,,14271008,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,14271008,,14271008,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14271008,,14271008,,Splice Junction ,3
6,Intron in a ncRNA,14280429,9421.0,14271008,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,14280429,,14280429,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14280430,,14280429,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,14280430,,14280430,,Splice Junction ,8
8,Exon in a ncRNA,14280545,115.0,14280430,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,14280545,,14280545,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,14280545,,14280545,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14280545,,14280545,,Splice Junction ,5
10,Intron in a ncRNA,14286978,6433.0,14280545,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,14286978,,14286978,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14286979,,14286978,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,14286979,,14286979,,Splice Junction ,12
12,Exon in a ncRNA,14287172,193.0,14286979,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14287172,,14287172,,Splice Junction ,13
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14287172,,14287172,,Splice Junction ,7
14,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,14290823,,14287172,,Splice Junction ,15
14,Intron in a ncRNA,14290823,3651.0,14287172,4.0,Intron,4
13,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,14287172,,14290823,,Splice Junction ,14
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14290824,,14290823,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,14290824,,14290824,,Splice Junction ,16
16,Exon in a ncRNA,14291337,513.0,14290824,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,14291337,,14291337,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,14291337,,14291337,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14291337,,14291337,,Splice Junction ,9
18,Intron in a ncRNA,14293119,1782.0,14291337,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,14293119,,14293119,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,14293120,,14293119,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,14293120,,14293120,,Splice Junction ,20
20,Exon in a ncRNA,14293243,123.0,14293120,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,14293243,,14293243,,Splice Junction ,21
21,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,14293243,,14293243,,Splice Junction ,22
21,Splice Junction Exon in a ncRNA to Intron in a ncRNA,14293243,,14293243,,Splice Junction ,11
