,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,109733412,1536.0,109731876,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,109733412,,109733412,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,109733412,,109733412,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,109733412,,109733412,,Splice Junction ,1
2,Intron in a ncRNA,109733858,446.0,109733412,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,109733858,,109733858,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,109733859,,109733858,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,109733859,,109733859,,Splice Junction ,4
4,Exon in a ncRNA,109735085,1226.0,109733859,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,109735085,,109735085,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,109735085,,109735085,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,109735085,,109735085,,Splice Junction ,3
6,Intron in a ncRNA,109738551,3466.0,109735085,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,109738551,,109738551,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,109738552,,109738551,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,109738552,,109738552,,Splice Junction ,8
8,Exon in a ncRNA,109738591,39.0,109738552,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,109738591,,109738591,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,109738591,,109738591,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,109738591,,109738591,,Splice Junction ,5
10,Intron in a ncRNA,109740966,2375.0,109738591,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,109740966,,109740966,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,109740967,,109740966,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,109740967,,109740967,,Splice Junction ,12
12,Exon in a ncRNA,109741054,87.0,109740967,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,109741054,,109741054,,Splice Junction ,13
