,feature_classification,feature_end,feature_length,feature_start,feature_subtype_index,feature_type,feature_type_index
0,Exon in a ncRNA,104682818,159.0,104682659,1.0,Exon,1
0,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,104682818,,104682818,,Splice Junction ,1
1,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,104682818,,104682818,,Splice Junction ,2
1,Splice Junction Exon in a ncRNA to Intron in a ncRNA,104682818,,104682818,,Splice Junction ,1
2,Intron in a ncRNA,104705066,22248.0,104682818,1.0,Intron,1
2,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,104705066,,104705066,,Splice Junction ,3
3,Splice Junction Intron in a ncRNA to Exon in a ncRNA,104705067,,104705066,,Splice Junction ,2
3,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,104705067,,104705067,,Splice Junction ,4
4,Exon in a ncRNA,104705190,123.0,104705067,2.0,Exon,2
4,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,104705190,,104705190,,Splice Junction ,5
5,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,104705190,,104705190,,Splice Junction ,6
5,Splice Junction Exon in a ncRNA to Intron in a ncRNA,104705190,,104705190,,Splice Junction ,3
6,Intron in a ncRNA,104707021,1831.0,104705190,2.0,Intron,2
6,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,104707021,,104707021,,Splice Junction ,7
7,Splice Junction Intron in a ncRNA to Exon in a ncRNA,104707022,,104707021,,Splice Junction ,4
7,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,104707022,,104707022,,Splice Junction ,8
8,Exon in a ncRNA,104707095,73.0,104707022,3.0,Exon,3
8,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,104707095,,104707095,,Splice Junction ,9
9,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,104707095,,104707095,,Splice Junction ,10
9,Splice Junction Exon in a ncRNA to Intron in a ncRNA,104707095,,104707095,,Splice Junction ,5
10,Intron in a ncRNA,104709553,2458.0,104707095,3.0,Intron,3
10,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,104709553,,104709553,,Splice Junction ,11
11,Splice Junction Intron in a ncRNA to Exon in a ncRNA,104709554,,104709553,,Splice Junction ,6
11,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,104709554,,104709554,,Splice Junction ,12
12,Exon in a ncRNA,104709674,120.0,104709554,4.0,Exon,4
12,Splice Junction Exon in a ncRNA to Intron in a ncRNA,104709674,,104709674,,Splice Junction ,13
13,Splice Junction Exon in a ncRNA to Intron in a ncRNA,104709674,,104709674,,Splice Junction ,7
14,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,104712689,,104709674,,Splice Junction ,15
14,Intron in a ncRNA,104712689,3015.0,104709674,4.0,Intron,4
13,Splice Junction Intron in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,104709674,,104712689,,Splice Junction ,14
15,Splice Junction Intron in a ncRNA to Exon in a ncRNA,104712690,,104712689,,Splice Junction ,8
15,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,104712690,,104712690,,Splice Junction ,16
16,Exon in a ncRNA,104712833,143.0,104712690,5.0,Exon,5
16,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,104712833,,104712833,,Splice Junction ,17
17,Splice Junction Splice Junction Exon in a ncRNA to Intron in a ncRNA to Intron in a ncRNA,104712833,,104712833,,Splice Junction ,18
17,Splice Junction Exon in a ncRNA to Intron in a ncRNA,104712833,,104712833,,Splice Junction ,9
18,Intron in a ncRNA,104713246,413.0,104712833,5.0,Intron,5
18,Splice Junction Intron in a ncRNA to Splice Junction Intron in a ncRNA to Exon in a ncRNA,104713246,,104713246,,Splice Junction ,19
19,Splice Junction Intron in a ncRNA to Exon in a ncRNA,104713247,,104713246,,Splice Junction ,10
19,Splice Junction Splice Junction Intron in a ncRNA to Exon in a ncRNA to Exon in a ncRNA,104713247,,104713247,,Splice Junction ,20
20,Exon in a ncRNA,104713363,116.0,104713247,6.0,Exon,6
20,Splice Junction Exon in a ncRNA to Splice Junction Exon in a ncRNA to Intron in a ncRNA,104713363,,104713363,,Splice Junction ,21
